obj_id,ra,dec,filter,mjd,snr,instrument_id,instrument_name,ra_unc,dec_unc,origin,id,groups,altdata,mag,magerr,magsys,limiting_mag
ZTF19aadyppr,202.42674,47.18796,atlaso,58644.345498,12.925431009025349,72,ATLAS,,,None,205984421,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,17.938,0.084,ab,19.5
ZTF19aadyppr,202.42674,47.18796,atlaso,58646.318494,10.242794384510656,72,ATLAS,,,None,205984422,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,17.929,0.106,ab,18.99
ZTF19aadyppr,202.42674,47.18796,atlaso,58646.321268,12.199283199529543,72,ATLAS,,,None,205984423,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,17.813,0.089,ab,18.98
ZTF19aadyppr,202.42674,47.18796,atlaso,58624.32795,20.879542399194797,72,ATLAS,,,None,205984397,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,17.627,0.052,ab,19.31
ZTF19aadyppr,202.42674,47.18796,atlaso,58646.327749,9.359794868604563,72,ATLAS,,,None,205984424,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.053,0.116,ab,18.94
ZTF19aadyppr,202.42674,47.18796,atlaso,58646.33749,9.870329134164813,72,ATLAS,,,None,205984425,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.066,0.11,ab,18.95
ZTF19aadyppr,202.42674,47.18796,atlaso,58626.360325,18.719589737209127,72,ATLAS,,,None,205984398,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,17.53,0.058,ab,19.32
ZTF19aadyppr,202.42674,47.18796,atlaso,58648.309994,9.441184389201124,72,ATLAS,,,None,205984426,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.066,0.115,ab,19.2
ZTF19aadyppr,202.42674,47.18796,atlaso,58626.363558,17.233908012033798,72,ATLAS,,,None,205984399,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,17.574,0.063,ab,19.31
ZTF19aadyppr,202.42674,47.18796,atlaso,58626.368628,20.48558876902131,72,ATLAS,,,None,205984400,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,17.408,0.053,ab,19.26
ZTF19aadyppr,202.42674,47.18796,atlaso,58648.312738,11.93116708525417,72,ATLAS,,,None,205984427,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,17.93,0.091,ab,19.16
ZTF19aadyppr,202.42674,47.18796,atlaso,58626.378764,17.233908012033798,72,ATLAS,,,None,205984401,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,17.55,0.063,ab,19.17
ZTF19aadyppr,202.42674,47.18796,atlaso,58630.346574,18.719589737209127,72,ATLAS,,,None,205984402,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,17.604,0.058,ab,19.44
ZTF19aadyppr,202.42674,47.18796,atlaso,58648.318306,11.801480486501406,72,ATLAS,,,None,205984428,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,17.785,0.092,ab,19.15
ZTF19aadyppr,202.42674,47.18796,atlaso,58630.349338,20.485588769021312,72,ATLAS,,,None,205984403,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,17.581,0.05299999999999999,ab,19.42
ZTF19aadyppr,202.42674,47.18796,atlaso,58648.327952,10.857362047581294,72,ATLAS,,,None,205984429,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,17.681,0.1,ab,19.19
ZTF19aadyppr,202.42674,47.18796,atlaso,58630.355362,16.703633919355834,72,ATLAS,,,None,205984404,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,17.737,0.065,ab,19.41
ZTF19aadyppr,202.42674,47.18796,atlaso,58650.338144,8.755937135146205,72,ATLAS,,,None,205984430,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,17.941,0.124,ab,18.67
ZTF19aadyppr,202.42674,47.18796,atlaso,58630.365051,18.09560341263549,72,ATLAS,,,None,205984405,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,17.705,0.06,ab,19.37
ZTF19aadyppr,202.42674,47.18796,atlaso,58650.341829,7.238241365054197,72,ATLAS,,,None,205984431,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.088,0.15,ab,18.7
ZTF19aadyppr,202.42674,47.18796,atlaso,58634.347438,19.048003592247884,72,ATLAS,,,None,205984406,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,17.597,0.056999999999999995,ab,19.36
ZTF19aadyppr,202.42674,47.18796,atlaso,58650.347045,6.871748131380565,72,ATLAS,,,None,205984432,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.194,0.158,ab,18.7
ZTF19aadyppr,202.42674,47.18796,atlaso,58654.295928,11.078940864878872,72,ATLAS,,,None,205984434,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.092,0.098,ab,19.44
ZTF19aadyppr,202.42674,47.18796,atlaso,58650.357256,6.660958311399567,72,ATLAS,,,None,205984433,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.22,0.16299999999999998,ab,18.72
ZTF19aadyppr,202.42674,47.18796,atlaso,58654.299175,12.479726491472752,72,ATLAS,,,None,205984435,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.153,0.087,ab,19.43
ZTF19aadyppr,202.42674,47.18796,atlaso,58654.305659,10.242794384510656,72,ATLAS,,,None,205984436,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.231,0.106,ab,19.32
ZTF19aadyppr,202.42674,47.18796,atlaso,58654.317274,8.288062631741445,72,ATLAS,,,None,205984437,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.296,0.13099999999999998,ab,19.2
ZTF19aadyppr,202.42674,47.18796,atlaso,58656.327871,12.479726491472753,72,ATLAS,,,None,205984438,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.094,0.08699999999999998,ab,19.67
ZTF19aadyppr,202.42674,47.18796,atlaso,58656.331114,11.93116708525417,72,ATLAS,,,None,205984439,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.253,0.091,ab,19.63
ZTF19aadyppr,202.42674,47.18796,atlaso,58656.336253,10.147067334188126,72,ATLAS,,,None,205984440,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.098,0.107,ab,19.7
ZTF19aadyppr,202.42674,47.18796,atlaso,58656.3465,12.925431009025349,72,ATLAS,,,None,205984441,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.127,0.084,ab,19.58
ZTF19aadyppr,202.42674,47.18796,atlaso,58658.311252,7.755258605415208,72,ATLAS,,,None,205984442,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.354,0.14,ab,18.98
ZTF19aadyppr,202.42674,47.18796,atlaso,58658.314489,5.998542567724472,72,ATLAS,,,None,205984443,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.542,0.181,ab,18.93
ZTF19aadyppr,202.42674,47.18796,atlaso,58658.320534,6.275931819411153,72,ATLAS,,,None,205984444,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.391,0.173,ab,18.92
ZTF19aadyppr,202.42674,47.18796,atlaso,58658.331225,7.385960576585914,72,ATLAS,,,None,205984445,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,17.848,0.147,ab,18.36
ZTF19aadyppr,202.42674,47.18796,atlaso,58660.286987,6.204206884332168,72,ATLAS,,,None,205984446,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.275,0.175,ab,18.81
ZTF19aadyppr,202.42674,47.18796,atlaso,58660.290644,7.755258605415209,72,ATLAS,,,None,205984447,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.163,0.14,ab,18.86
ZTF19aadyppr,202.42674,47.18796,atlaso,58660.296677,12.624839590210808,72,ATLAS,,,None,205984448,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.119,0.086,ab,19.19
ZTF19aadyppr,202.42674,47.18796,atlaso,58660.31006,,72,ATLAS,,,None,205984449,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,17.26
ZTF19aadyppr,202.42674,47.18796,atlasc,58664.28747,,72,ATLAS,,,None,205984450,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,19.8
ZTF19aadyppr,202.42674,47.18796,atlasc,58664.290268,,72,ATLAS,,,None,205984451,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,19.78
ZTF19aadyppr,202.42674,47.18796,atlasc,58664.295831,,72,ATLAS,,,None,205984452,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,19.79
ZTF19aadyppr,202.42674,47.18796,atlasc,58664.305952,,72,ATLAS,,,None,205984453,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,19.81
ZTF19aadyppr,202.42674,47.18796,atlasc,58668.347278,,72,ATLAS,,,None,205984454,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,19.71
ZTF19aadyppr,202.42674,47.18796,atlasc,58668.351445,,72,ATLAS,,,None,205984455,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,19.67
ZTF19aadyppr,202.42674,47.18796,atlasc,58668.357105,,72,ATLAS,,,None,205984456,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,19.7
ZTF19aadyppr,202.42674,47.18796,atlaso,58570.556335,35.02374854058482,72,ATLAS,,,None,205984275,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,16.86,0.030999999999999996,ab,19.31
ZTF19aadyppr,202.42674,47.18796,atlaso,58572.483789,40.21245202807887,72,ATLAS,,,None,205984276,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,16.915,0.027,ab,19.75
ZTF19aadyppr,202.42674,47.18796,atlasc,58668.370473,,72,ATLAS,,,None,205984457,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,19.63
ZTF19aadyppr,202.42674,47.18796,atlaso,58572.494205,40.212452028078864,72,ATLAS,,,None,205984277,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,16.844,0.027,ab,19.73
ZTF19aadyppr,202.42674,47.18796,atlaso,58672.286482,9.047801706317745,72,ATLAS,,,None,205984458,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.294,0.12,ab,19.28
ZTF19aadyppr,202.42674,47.18796,atlaso,58572.502476,37.43917947441825,72,ATLAS,,,None,205984278,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,16.906,0.029,ab,19.7
ZTF19aadyppr,202.42674,47.18796,atlaso,58672.305832,8.899477088181388,72,ATLAS,,,None,205984461,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.33,0.122,ab,19.19
ZTF19aadyppr,202.42674,47.18796,atlaso,58672.289728,8.685889638065035,72,ATLAS,,,None,205984459,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.408,0.12500000000000003,ab,19.28
ZTF19aadyppr,202.42674,47.18796,atlaso,58675.302948,5.900740243250704,72,ATLAS,,,None,205984462,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.549,0.184,ab,18.95
ZTF19aadyppr,202.42674,47.18796,atlaso,58572.511928,43.429448190325175,72,ATLAS,,,None,205984279,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,16.852,0.025,ab,19.71
ZTF19aadyppr,202.42674,47.18796,atlaso,58574.561921,25.249679180421616,72,ATLAS,,,None,205984280,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,17.049,0.043,ab,19.17
ZTF19aadyppr,202.42674,47.18796,atlaso,58675.306233,8.827123615919751,72,ATLAS,,,None,205984463,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.107,0.123,ab,18.99
ZTF19aadyppr,202.42674,47.18796,atlaso,58672.295026,6.501414399749278,72,ATLAS,,,None,205984460,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.616,0.167,ab,19.18
ZTF19aadyppr,202.42674,47.18796,atlaso,58675.312335,6.424474584367629,72,ATLAS,,,None,205984464,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.22,0.169,ab,18.98
ZTF19aadyppr,202.42674,47.18796,atlaso,58574.56996,32.901097113882706,72,ATLAS,,,None,205984281,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,16.841,0.032999999999999995,ab,19.26
ZTF19aadyppr,202.42674,47.18796,atlasc,58576.533873,16.96462819934577,72,ATLAS,,,None,205984282,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,17.958,0.064,ab,19.75
ZTF19aadyppr,202.42674,47.18796,atlasc,58576.55124,20.879542399194797,72,ATLAS,,,None,205984283,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,17.884,0.052,ab,19.81
ZTF19aadyppr,202.42674,47.18796,atlaso,58675.322159,,72,ATLAS,,,None,205984465,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,18.98
ZTF19aadyppr,202.42674,47.18796,atlaso,58676.363911,7.190305991775692,72,ATLAS,,,None,205984466,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.083,0.151,ab,18.7
ZTF19aadyppr,202.42674,47.18796,atlasc,58576.561361,18.09560341263549,72,ATLAS,,,None,205984284,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,17.982,0.06,ab,19.75
ZTF19aadyppr,202.42674,47.18796,atlaso,58678.277856,6.0318678042118306,72,ATLAS,,,None,205984467,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.315,0.18,ab,18.76
ZTF19aadyppr,202.42674,47.18796,atlaso,58688.267004,7.096315063778624,72,ATLAS,,,None,205984488,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.82,0.153,ab,19.79
ZTF19aadyppr,202.42674,47.18796,atlaso,58678.278315,,72,ATLAS,,,None,205984468,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,18.8
ZTF19aadyppr,202.42674,47.18796,atlaso,58678.285282,,72,ATLAS,,,None,205984469,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,18.76
ZTF19aadyppr,202.42674,47.18796,atlaso,58678.298297,,72,ATLAS,,,None,205984470,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,18.77
ZTF19aadyppr,202.42674,47.18796,atlaso,58680.260246,8.225274278470676,72,ATLAS,,,None,205984471,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.432,0.132,ab,18.95
ZTF19aadyppr,202.42674,47.18796,atlaso,58680.26393,5.775192578500688,72,ATLAS,,,None,205984472,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.697,0.188,ab,18.96
ZTF19aadyppr,202.42674,47.18796,atlaso,58680.271251,,72,ATLAS,,,None,205984473,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,18.99
ZTF19aadyppr,202.42674,47.18796,atlaso,58680.281932,,72,ATLAS,,,None,205984474,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,18.98
ZTF19aadyppr,202.42674,47.18796,atlaso,58682.308828,,72,ATLAS,,,None,205984475,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,18.62
ZTF19aadyppr,202.42674,47.18796,atlasc,58576.568938,20.48558876902131,72,ATLAS,,,None,205984285,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,17.804,0.053,ab,19.72
ZTF19aadyppr,202.42674,47.18796,atlaso,58578.505655,29.34422175021972,72,ATLAS,,,None,205984286,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,16.996,0.03699999999999999,ab,19.39
ZTF19aadyppr,202.42674,47.18796,atlaso,58578.516086,31.933417787003805,72,ATLAS,,,None,205984287,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,17.05,0.034,ab,19.39
ZTF19aadyppr,202.42674,47.18796,atlaso,58578.524835,31.933417787003805,72,ATLAS,,,None,205984288,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,16.941,0.034,ab,19.44
ZTF19aadyppr,202.42674,47.18796,atlaso,58578.532847,31.021034421660836,72,ATLAS,,,None,205984289,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,16.885,0.035,ab,19.41
ZTF19aadyppr,202.42674,47.18796,atlasc,58580.511132,21.714724095162588,72,ATLAS,,,None,205984290,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,17.82,0.05,ab,19.62
ZTF19aadyppr,202.42674,47.18796,atlasc,58580.51663,18.719589737209127,72,ATLAS,,,None,205984291,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,17.802,0.058,ab,19.68
ZTF19aadyppr,202.42674,47.18796,atlasc,58580.52654,17.798954176362777,72,ATLAS,,,None,205984292,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,17.853,0.061,ab,19.57
ZTF19aadyppr,202.42674,47.18796,atlasc,58580.536783,18.402308555222533,72,ATLAS,,,None,205984293,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.017,0.059,ab,19.6
ZTF19aadyppr,202.42674,47.18796,atlaso,58582.484516,28.572005388371824,72,ATLAS,,,None,205984294,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,16.974,0.038,ab,19.34
ZTF19aadyppr,202.42674,47.18796,atlaso,58582.491422,29.344221750219717,72,ATLAS,,,None,205984295,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,16.998,0.03699999999999999,ab,19.33
ZTF19aadyppr,202.42674,47.18796,atlaso,58582.501772,27.143405118953233,72,ATLAS,,,None,205984296,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,17.057,0.04,ab,19.33
ZTF19aadyppr,202.42674,47.18796,atlaso,58582.511033,27.839389865593063,72,ATLAS,,,None,205984297,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,17.028,0.039,ab,19.35
ZTF19aadyppr,202.42674,47.18796,atlaso,58588.493489,26.481370847759255,72,ATLAS,,,None,205984298,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,17.023,0.041,ab,18.97
ZTF19aadyppr,202.42674,47.18796,atlasc,58724.241806,,72,ATLAS,,,None,205984515,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,19.41
ZTF19aadyppr,202.42674,47.18796,atlasc,58724.248642,,72,ATLAS,,,None,205984516,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,19.51
ZTF19aadyppr,202.42674,47.18796,atlasc,58724.26064,,72,ATLAS,,,None,205984517,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,19.47
ZTF19aadyppr,202.42674,47.18796,atlaso,58740.220244,,72,ATLAS,,,None,205984518,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,17.21
ZTF19aadyppr,202.42674,47.18796,atlaso,58740.225728,,72,ATLAS,,,None,205984519,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,18.02
ZTF19aadyppr,202.42674,47.18796,atlaso,58682.311137,,72,ATLAS,,,None,205984476,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,18.67
ZTF19aadyppr,202.42674,47.18796,atlaso,58682.312056,,72,ATLAS,,,None,205984477,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,18.58
ZTF19aadyppr,202.42674,47.18796,atlaso,58682.314842,,72,ATLAS,,,None,205984478,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,18.62
ZTF19aadyppr,202.42674,47.18796,atlaso,58682.318525,5.511351293188474,72,ATLAS,,,None,205984479,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.394,0.197,ab,18.57
ZTF19aadyppr,202.42674,47.18796,atlaso,58682.320377,,72,ATLAS,,,None,205984480,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,18.7
ZTF19aadyppr,202.42674,47.18796,atlaso,58682.32913,,72,ATLAS,,,None,205984481,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,18.44
ZTF19aadyppr,202.42674,47.18796,atlaso,58682.332375,,72,ATLAS,,,None,205984482,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,18.59
ZTF19aadyppr,202.42674,47.18796,atlaso,58740.236931,,72,ATLAS,,,None,205984520,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,17.82
ZTF19aadyppr,202.42674,47.18796,atlaso,58688.273201,6.580219422776542,72,ATLAS,,,None,205984489,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.893,0.165,ab,19.8
ZTF19aadyppr,202.42674,47.18796,atlaso,58688.285538,8.755937135146205,72,ATLAS,,,None,205984490,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.618,0.124,ab,19.74
ZTF19aadyppr,202.42674,47.18796,atlaso,58690.254087,5.965583542627084,72,ATLAS,,,None,205984491,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.674,0.182,ab,19.14
ZTF19aadyppr,202.42674,47.18796,atlaso,58690.258779,,72,ATLAS,,,None,205984492,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,19.32
ZTF19aadyppr,202.42674,47.18796,atlaso,58690.264047,,72,ATLAS,,,None,205984493,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,19.38
ZTF19aadyppr,202.42674,47.18796,atlaso,58684.27529,6.312419795105404,72,ATLAS,,,None,205984483,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.692,0.172,ab,19.43
ZTF19aadyppr,202.42674,47.18796,atlaso,58684.278529,7.143001347092956,72,ATLAS,,,None,205984484,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.878,0.152,ab,19.47
ZTF19aadyppr,202.42674,47.18796,atlaso,58690.275805,,72,ATLAS,,,None,205984494,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,19.41
ZTF19aadyppr,202.42674,47.18796,atlaso,58684.284044,8.685889638065035,72,ATLAS,,,None,205984485,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.604,0.125,ab,19.57
ZTF19aadyppr,202.42674,47.18796,atlaso,58684.293834,10.541128201535237,72,ATLAS,,,None,205984486,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.514,0.103,ab,19.57
ZTF19aadyppr,202.42674,47.18796,atlaso,58688.263714,8.102508990732307,72,ATLAS,,,None,205984487,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,18.64,0.134,ab,19.72
ZTF19aadyppr,202.42674,47.18796,atlasc,58692.275959,,72,ATLAS,,,None,205984495,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,19.63
ZTF19aadyppr,202.42674,47.18796,atlasc,58692.278474,,72,ATLAS,,,None,205984496,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,19.62
ZTF19aadyppr,202.42674,47.18796,atlasc,58692.284087,,72,ATLAS,,,None,205984497,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,19.64
ZTF19aadyppr,202.42674,47.18796,atlasc,58692.294143,,72,ATLAS,,,None,205984498,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,19.57
ZTF19aadyppr,202.42674,47.18796,atlasc,58700.286247,,72,ATLAS,,,None,205984499,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,19.37
ZTF19aadyppr,202.42674,47.18796,atlasc,58700.289475,,72,ATLAS,,,None,205984500,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,19.12
ZTF19aadyppr,202.42674,47.18796,atlasc,58700.295068,,72,ATLAS,,,None,205984501,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,17.84
ZTF19aadyppr,202.42674,47.18796,atlasc,58700.306703,,72,ATLAS,,,None,205984502,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,19.48
ZTF19aadyppr,202.42674,47.18796,atlasc,58708.274257,,72,ATLAS,,,None,205984503,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,18.34
ZTF19aadyppr,202.42674,47.18796,atlasc,58708.277942,,72,ATLAS,,,None,205984504,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,18.3
ZTF19aadyppr,202.42674,47.18796,atlasc,58708.283174,,72,ATLAS,,,None,205984505,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,18.27
ZTF19aadyppr,202.42674,47.18796,atlasc,58708.293397,,72,ATLAS,,,None,205984506,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,18.19
ZTF19aadyppr,202.42674,47.18796,atlaso,58716.237877,,72,ATLAS,,,None,205984507,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,18.59
ZTF19aadyppr,202.42674,47.18796,atlaso,58716.243367,,72,ATLAS,,,None,205984508,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,19.22
ZTF19aadyppr,202.42674,47.18796,atlaso,58716.2469,,72,ATLAS,,,None,205984509,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,19.39
ZTF19aadyppr,202.42674,47.18796,atlaso,58716.259721,,72,ATLAS,,,None,205984510,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,19.56
ZTF19aadyppr,202.42674,47.18796,atlaso,58722.229135,,72,ATLAS,,,None,205984511,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,17.28
ZTF19aadyppr,202.42674,47.18796,atlaso,58722.236245,,72,ATLAS,,,None,205984512,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,18.87
ZTF19aadyppr,202.42674,47.18796,atlaso,58722.24714,,72,ATLAS,,,None,205984513,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,19.51
ZTF19aadyppr,202.42674,47.18796,atlasc,58724.238571,,72,ATLAS,,,None,205984514,"[255, 261, 280, 1, 239, 364, 41, 43, 51, 214, 215]",,,,ab,19.13
ZTF19aadyppr,202.4266732,47.1879733,ztfr,58612.23394680023,22.372936287851495,1,ZTF,,,,1771883,"[22, 37, 41, 43]",,17.671499252319336,0.0485289990901947,ab,20.916400909423828
ZTF19aadyppr,,,ztfg,58480.51379630016,,1,ZTF,,,,1771829,"[22, 37, 41, 43]",,,,ab,19.83679962158203
