start_time,end_time,ra,dec,ha,ra_offset,dec_offset
2021-02-04 13:15:44.164,2021-02-04 13:16:14.164,+18:31:36.48,+11:44:59.9,-04:04:33.81,120.333447,30.921868
2021-02-04 13:16:24.845,2021-02-04 13:16:54.845,+18:46:36.84,+18:56:59.9,-04:18:50.33,119.610809,24.69538
2021-02-04 13:17:05.298,2021-02-04 13:17:35.298,+19:03:5.04,+26:08:59.9,-04:34:33.52,120.407527,18.308606
2021-02-04 13:17:45.938,2021-02-04 13:18:15.938,+19:33:0.72,+26:08:59.9,-05:03:49.62,117.878489,7.549509
2021-02-04 13:18:38.180,2021-02-04 13:19:08.180,+17:45:55.44,-09:51:0.1,-03:16:9.03,120.420455,45.911382
2021-02-04 13:19:18.716,2021-02-04 13:19:48.716,+18:00:57.6,-02:39:0.1,-03:30:27.55,120.746904,41.139733
2021-02-04 13:20:00.391,2021-02-04 13:20:30.391,+18:31:36.48,+11:44:59.9,-04:00:17.13,121.624573,32.3649
2021-02-04 13:20:40.842,2021-02-04 13:21:10.842,+18:46:36.84,+18:56:59.9,-04:14:33.66,119.937408,26.311343
2021-02-04 13:21:21.542,2021-02-04 13:21:51.542,+19:03:5.04,+26:08:59.9,-04:30:16.87,121.140088,20.145326
2021-02-04 13:22:01.991,2021-02-04 13:22:31.991,+19:33:0.72,+26:08:59.9,-04:59:32.92,118.873648,9.27908
2021-02-04 13:22:54.066,2021-02-04 13:23:24.066,+17:45:55.44,-09:51:0.1,-03:11:52.32,121.668076,47.095528
2021-02-04 13:23:34.511,2021-02-04 13:24:04.511,+18:00:57.6,-02:39:0.1,-03:26:10.8,121.515565,42.421812
2021-02-04 13:24:16.126,2021-02-04 13:24:46.126,+18:31:36.48,+11:44:59.9,-03:56:0.44,122.187807,33.341346
2021-02-04 13:24:56.576,2021-02-04 13:25:26.576,+18:46:36.84,+18:56:59.9,-04:10:16.95,120.520894,27.789399
2021-02-04 13:25:37.221,2021-02-04 13:26:07.221,+19:03:5.04,+26:08:59.9,-04:26:0.12,121.461945,21.681667
2021-02-04 13:26:17.936,2021-02-04 13:26:47.936,+19:33:0.72,+26:08:59.9,-04:55:16.18,119.325127,11.016166
2021-02-04 13:27:10.151,2021-02-04 13:27:40.151,+17:45:55.44,-09:51:0.1,-03:07:35.61,121.797096,48.164732
2021-02-04 13:27:50.600,2021-02-04 13:28:20.600,+18:00:57.6,-02:39:0.1,-03:21:54.08,121.562987,43.823072
2021-02-04 13:28:32.349,2021-02-04 13:29:02.349,+18:31:36.48,+11:44:59.9,-03:51:43.77,123.545416,35.133631
2021-02-04 13:29:12.797,2021-02-04 13:29:42.797,+18:46:36.84,+18:56:59.9,-04:06:0.27,121.663737,29.474327
2021-02-04 13:29:53.481,2021-02-04 13:30:23.481,+19:03:5.04,+26:08:59.9,-04:21:43.46,123.232383,23.205987
2021-02-04 13:30:34.470,2021-02-04 13:31:04.470,+19:33:0.72,+26:08:59.9,-04:50:58.54,120.392021,12.591596
2021-02-04 13:31:18.618,2021-02-04 13:31:48.618,+19:12:28.8,+04:32:59.9,-04:29:53.1,113.476286,22.191078
2021-02-04 13:31:59.091,2021-02-04 13:32:29.091,+19:27:43.56,+11:44:59.9,-04:44:23.44,111.879381,16.923779
2021-02-04 13:32:39.573,2021-02-04 13:33:09.573,+19:44:30.48,+18:56:59.9,-05:00:27,114.603815,10.919662
2021-02-04 13:33:22.449,2021-02-04 13:33:52.449,+18:44:46.32,+04:32:59.9,-04:00:6.29,118.916685,33.767358
2021-02-04 13:34:03.314,2021-02-04 13:34:33.314,+18:29:19.32,-02:39:0.1,-03:44:1.69,118.37885,36.935727
2021-02-04 13:34:44.643,2021-02-04 13:35:14.643,+19:12:28.8,+04:32:59.9,-04:26:26.55,114.080664,23.708994
2021-02-04 13:35:25.348,2021-02-04 13:35:55.348,+19:27:43.56,+11:44:59.9,-04:40:56.9,112.665963,18.505645
2021-02-04 13:36:05.799,2021-02-04 13:36:35.799,+19:44:30.48,+18:56:59.9,-04:57:0.43,116.637729,12.222196
2021-02-04 13:36:48.981,2021-02-04 13:37:18.981,+18:44:46.32,+04:32:59.9,-03:56:39.73,119.658903,34.682855
2021-02-04 13:37:29.615,2021-02-04 13:37:59.615,+18:29:19.32,-02:39:0.1,-03:40:35.12,118.165036,38.27371
2021-02-04 13:38:10.946,2021-02-04 13:38:40.946,+19:12:28.8,+04:32:59.9,-04:23:0.02,114.652988,24.382708
2021-02-04 13:38:51.547,2021-02-04 13:39:21.547,+19:27:43.56,+11:44:59.9,-04:37:30.34,113.353823,19.661459
2021-02-04 13:39:31.995,2021-02-04 13:40:01.995,+19:44:30.48,+18:56:59.9,-04:53:33.8,117.262919,13.398235
2021-02-04 13:40:15.168,2021-02-04 13:40:45.168,+18:44:46.32,+04:32:59.9,-03:53:12.18,120.247047,35.774724
2021-02-04 13:40:55.822,2021-02-04 13:41:25.822,+18:29:19.32,-02:39:0.1,-03:37:8.59,118.586293,39.33562
2021-02-04 13:41:37.411,2021-02-04 13:42:07.411,+19:12:28.8,+04:32:59.9,-04:19:32.37,116.031283,25.951035
2021-02-04 13:42:18.063,2021-02-04 13:42:48.063,+19:27:43.56,+11:44:59.9,-04:34:2.78,116.327348,21.106818
2021-02-04 13:42:58.513,2021-02-04 13:43:28.513,+19:44:30.48,+18:56:59.9,-04:50:6.27,116.983699,14.880551
2021-02-04 13:43:41.930,2021-02-04 13:44:11.930,+18:44:46.32,+04:32:59.9,-03:49:45.58,121.705316,36.939148
2021-02-04 13:44:22.641,2021-02-04 13:44:52.641,+18:29:19.32,-02:39:0.1,-03:33:40.98,119.519713,40.211048
2021-02-04 13:45:03.965,2021-02-04 13:45:33.965,+19:12:28.8,+04:32:59.9,-04:16:5.87,117.023204,27.341752
