start_time,end_time,ra,dec,ha,ra_offset,dec_offset
2021-02-08 05:40:06.208,2021-02-08 05:40:36.208,+08:13:15.71,+40:32:59.9,-01:07:48.12,167.23982,60.956544
2021-02-08 05:40:46.654,2021-02-08 05:41:16.654,+08:47:43.76,+40:32:59.9,-01:41:33.98,167.185574,55.595421
2021-02-08 05:41:27.207,2021-02-08 05:41:57.207,+08:35:54.49,+47:44:59.9,-01:29:9.92,163.030445,59.044731
2021-02-08 05:42:07.866,2021-02-08 05:42:37.866,+07:58:12.54,+47:44:59.9,-00:50:50.59,164.328912,64.109383
2021-02-08 05:42:48.314,2021-02-08 05:43:18.314,+07:38:47.69,+40:32:59.9,-00:30:39.36,166.670788,65.27965
2021-02-08 05:43:28.764,2021-02-08 05:43:58.764,+07:58:12.54,+47:44:59.9,-00:49:29.39,163.799397,63.057914
2021-02-08 05:44:09.210,2021-02-08 05:44:39.210,+08:23:0.35,+54:56:59.9,-01:13:41.97,158.095451,55.501882
2021-02-08 05:44:50.597,2021-02-08 05:45:20.597,+07:39:18.4,+54:56:59.9,-00:29:22.59,159.122578,59.899607
2021-02-08 05:45:31.170,2021-02-08 05:46:01.170,+07:20:30.62,+47:44:60,-00:09:46.16,160.150331,65.219199
2021-02-08 05:46:11.752,2021-02-08 05:46:41.752,+07:39:18.4,+54:56:59.9,-00:28:1.37,155.515091,60.133231
2021-02-08 05:46:52.203,2021-02-08 05:47:22.203,+07:20:30.62,+47:44:59.9,-00:08:24.88,158.839475,65.152871
2021-02-08 05:47:32.755,2021-02-08 05:48:02.755,+07:04:19.63,+40:32:60,+00:08:32.3,160.036828,67.193922
2021-02-08 05:48:13.206,2021-02-08 05:48:43.206,+06:42:48.71,+47:45:0.1,+00:30:37.12,158.13844,67.255884
2021-02-08 05:48:53.870,2021-02-08 05:49:23.870,+07:04:19.63,+40:32:60,+00:09:53.59,156.018073,67.279844
2021-02-08 05:49:34.418,2021-02-08 05:50:04.418,+06:42:48.71,+47:45:0.1,+00:31:58.26,156.677803,67.187333
2021-02-08 05:50:15.085,2021-02-08 05:50:45.085,+06:05:6.79,+47:45:0.1,+01:10:20.95,152.888374,65.546179
2021-02-08 05:50:55.719,2021-02-08 05:51:25.719,+06:11:54.53,+54:57:0.1,+01:04:4.11,149.838619,63.461868
2021-02-08 05:51:36.169,2021-02-08 05:52:06.169,+05:46:40.01,+62:09:0.1,+01:29:46.68,143.04424,62.840612
2021-02-08 05:52:16.635,2021-02-08 05:52:46.635,+06:17:8.56,+69:21:0.1,+00:59:36.23,133.882032,68.103571
2021-02-08 05:52:57.234,2021-02-08 05:53:27.234,+06:40:0.01,+62:09:0.1,+00:37:48.13,135.876456,67.752985
2021-02-08 05:53:37.934,2021-02-08 05:54:07.934,+06:55:36.48,+54:57:00,+00:23:5.49,141.812787,63.414155
2021-02-08 05:54:18.611,2021-02-08 05:54:48.611,+07:33:20.02,+62:08:59.9,-00:14:7.44,137.01741,62.737096
2021-02-08 05:54:59.282,2021-02-08 05:55:29.282,+07:25:42.85,+69:21:00,-00:06:10.24,131.794157,66.678318
2021-02-08 05:55:40.201,2021-02-08 05:56:10.201,+07:11:60,+76:33:0.1,+00:07:30.37,127.688103,74.242105
2021-02-08 05:56:21.151,2021-02-08 05:56:51.151,+07:25:42.85,+69:20:60,-00:04:48.07,127.269378,69.70849
2021-02-08 05:57:01.603,2021-02-08 05:57:31.603,+07:11:60,+76:33:0.1,+00:08:51.56,125.877569,74.890937
2021-02-08 05:57:43.284,2021-02-08 05:58:13.284,+07:33:20.02,+62:08:59.9,-00:10:41.88,134.057088,64.484069
2021-02-08 05:58:28.028,2021-02-08 05:58:58.028,+08:47:60,+76:32:59.9,-01:25:18.59,119.122452,62.687454
2021-02-08 05:59:51.408,2021-02-08 06:00:21.408,+09:19:59.99,+62:08:59.9,-01:54:59.27,128.960451,50.145335
2021-02-08 06:01:49.404,2021-02-08 06:02:19.404,+08:26:43.48,-24:15:0.1,-00:58:59.15,135.23819,79.323151
2021-02-08 06:02:29.851,2021-02-08 06:02:59.851,+08:35:53.7,-17:03:0.1,-01:07:32.6,135.430944,76.597347
2021-02-08 06:03:11.522,2021-02-08 06:03:41.522,+09:02:7.19,-02:39:0.1,-01:33:9.74,142.560259,68.09347
2021-02-08 06:03:53.470,2021-02-08 06:04:23.470,+08:34:17.76,+11:44:59.9,-01:04:43.56,162.621884,58.222629
2021-02-08 06:04:34.103,2021-02-08 06:05:04.103,+09:10:3.79,+04:32:59.9,-01:39:45.43,159.708179,56.213368
2021-02-08 06:05:14.902,2021-02-08 06:05:44.902,+09:30:28.8,-02:39:0.1,-01:59:28.1,153.960574,56.8151
2021-02-08 06:07:16.555,2021-02-08 06:07:46.555,+09:12:1.22,+18:56:59.9,-01:39:5.39,164.155028,50.763174
2021-02-08 06:07:57.064,2021-02-08 06:08:27.064,+09:04:32.92,+26:08:59.9,-01:31:0.14,165.826508,50.155382
2021-02-08 06:09:18.600,2021-02-08 06:09:48.600,+09:04:32.92,+26:08:59.9,-01:29:37.93,165.069042,49.650551
2021-02-08 06:09:59.316,2021-02-08 06:10:29.316,+08:53:24.11,+33:20:59.9,-01:17:51.99,168.473256,55.103196
2021-02-08 06:11:20.213,2021-02-08 06:11:50.213,+08:53:24.11,+33:20:59.9,-01:16:30.73,166.159293,53.70833
2021-02-08 06:14:02.513,2021-02-08 06:14:32.513,+09:06:42.3,+54:56:59.9,-01:27:21.11,156.128049,50.171451
2021-02-08 06:14:44.193,2021-02-08 06:15:14.193,+08:34:17.15,+69:20:59.9,-00:54:45.66,146.064455,58.069679
2021-02-08 06:15:24.641,2021-02-08 06:15:54.641,+08:26:39.98,+62:08:59.9,-00:46:12.05,148.496292,57.122582
2021-02-08 06:16:05.089,2021-02-08 06:16:35.089,+08:34:17.15,+69:20:59.9,-00:53:24.45,144.231128,58.465084
2021-02-08 06:16:45.539,2021-02-08 06:17:15.539,+08:47:60,+76:32:59.9,-01:06:57.63,135.303047,62.688425
2021-02-08 06:23:01.793,2021-02-08 06:23:31.793,+08:53:24.11,+33:20:59.9,-01:04:47.8,165.871376,54.217519
2021-02-08 06:25:07.265,2021-02-08 06:25:37.265,+08:35:54.49,+47:44:59.9,-00:45:22.71,163.576005,57.243094
2021-02-08 06:25:47.909,2021-02-08 06:26:17.909,+08:59:29.44,+51:20:59.9,-01:08:18.55,158.146481,50.91194
2021-02-08 06:26:28.428,2021-02-08 06:26:58.428,+08:59:29.44,+51:20:59.9,-01:07:37.45,158.690144,51.065181
2021-02-08 06:27:09.087,2021-02-08 06:27:39.087,+09:15:57.56,+58:32:59.9,-01:23:30.08,152.828291,48.943969
2021-02-08 06:27:49.533,2021-02-08 06:28:19.533,+09:15:57.56,+58:32:59.9,-01:22:49.93,153.036043,48.880767
2021-02-08 06:33:39.620,2021-02-08 06:34:09.620,+07:28:13.55,-24:14:59.9,+00:31:27.69,142.043277,86.593159
2021-02-08 06:34:20.300,2021-02-08 06:34:50.300,+06:58:39.22,-24:14:59.9,+01:01:43.74,143.774431,84.191761
2021-02-08 06:35:00.924,2021-02-08 06:35:30.924,+06:29:4.88,-24:14:59.9,+01:31:58.61,139.101546,80.997361
2021-02-08 06:35:41.981,2021-02-08 06:36:11.981,+05:59:30.55,-24:14:59.9,+02:02:14.21,136.866999,76.065144
2021-02-08 06:36:23.107,2021-02-08 06:36:53.107,+05:18:6.8,-17:02:59.9,+02:44:16.19,134.066973,65.639072
2021-02-08 06:37:04.315,2021-02-08 06:37:34.315,+05:59:9.85,-09:50:59.9,+02:03:50.55,137.200295,71.7344
2021-02-08 06:37:44.940,2021-02-08 06:38:14.940,+06:27:21.64,-09:50:59.9,+01:36:18.71,139.421262,76.233301
2021-02-08 06:38:29.104,2021-02-08 06:38:59.104,+07:37:2.39,-02:38:59.9,+00:27:19.3,153.848702,78.420436
2021-02-08 06:39:10.798,2021-02-08 06:39:40.798,+07:06:59.69,+11:45:0.1,+00:57:56.44,160.543932,66.123665
2021-02-08 06:39:51.428,2021-02-08 06:40:21.428,+06:53:13.67,+04:33:0.1,+01:12:27.04,159.783446,67.132052
2021-02-08 06:40:31.878,2021-02-08 06:41:01.878,+06:25:31.33,+04:33:0.1,+01:40:49.51,156.090743,64.326024
2021-02-08 06:41:12.475,2021-02-08 06:41:42.475,+06:12:19.62,-02:38:59.9,+01:54:45.84,146.557248,68.83595
2021-02-08 06:41:52.922,2021-02-08 06:42:22.922,+05:44:12.7,-02:38:59.9,+02:23:33,140.97045,64.97206
2021-02-08 06:42:33.380,2021-02-08 06:43:03.380,+05:57:28.73,+04:33:0.1,+02:10:54.49,141.52606,66.610587
2021-02-08 06:43:14.071,2021-02-08 06:43:44.071,+06:10:16.54,+11:45:0.1,+01:58:44.17,145.295403,65.704733
2021-02-08 06:43:55.103,2021-02-08 06:44:25.103,+06:50:57.44,+18:57:0.1,+01:18:40.69,157.405492,61.050495
2021-02-08 06:44:35.708,2021-02-08 06:45:05.708,+06:34:54.88,+26:09:0.1,+01:35:19.14,158.637545,56.397277
2021-02-08 06:45:16.838,2021-02-08 06:45:46.838,+05:53:29.54,+18:57:0.1,+02:17:29.79,155.634972,52.44571
2021-02-08 06:45:57.451,2021-02-08 06:46:27.451,+05:42:20.3,+11:45:0.1,+02:29:24.04,150.952682,54.96819
2021-02-08 06:46:38.385,2021-02-08 06:47:08.385,+05:29:26.12,+04:33:0.1,+02:43:2.95,138.427248,57.562308
2021-02-08 06:47:18.829,2021-02-08 06:47:48.829,+05:16:5.77,-02:38:59.9,+02:57:6.95,128.905668,56.250855
2021-02-08 06:47:59.321,2021-02-08 06:48:29.321,+05:01:23.48,+04:33:0.1,+03:12:26.99,128.654448,51.499584
2021-02-08 06:48:41.028,2021-02-08 06:49:11.028,+05:24:29.59,+18:57:0.1,+02:49:54.59,133.569499,54.99558
2021-02-08 06:49:21.691,2021-02-08 06:49:51.691,+05:34:58.37,+26:09:0.1,+02:40:2.72,137.496268,54.424087
2021-02-08 06:50:02.811,2021-02-08 06:50:32.811,+06:16:20.14,+33:21:0.1,+01:59:17.07,145.408573,59.919187
2021-02-08 06:50:43.405,2021-02-08 06:51:13.405,+05:44:55.36,+33:21:0.1,+02:31:23.05,146.267759,53.091928
2021-02-08 06:51:24.364,2021-02-08 06:51:54.364,+05:04:52.21,+26:09:0.1,+03:12:12.64,137.460474,44.465669
2021-02-08 06:52:05.295,2021-02-08 06:52:35.295,+05:13:38.93,+33:21:0.1,+03:04:2.25,138.165928,49.549011
2021-02-08 06:52:46.196,2021-02-08 06:53:16.196,+04:42:30.82,+33:21:0.1,+03:35:52.32,135.994755,42.07873
2021-02-08 06:53:26.934,2021-02-08 06:53:56.934,+04:11:22.7,+33:21:0.1,+04:07:41.8,128.218029,35.067135
2021-02-08 06:54:07.656,2021-02-08 06:54:37.656,+04:12:17.21,+40:33:0.1,+04:07:23.38,128.394603,34.578189
2021-02-08 06:54:50.311,2021-02-08 06:55:20.311,+03:17:15.79,+54:57:0.1,+05:02:59.46,122.58813,13.684004
2021-02-08 06:55:31.657,2021-02-08 06:56:01.657,+04:00:27.97,+54:57:0.1,+04:20:23.6,121.545724,31.048247
2021-02-08 06:56:12.121,2021-02-08 06:56:42.121,+04:09:44.5,+47:45:0.1,+04:11:55.43,121.19313,36.205216
2021-02-08 06:56:52.638,2021-02-08 06:57:22.638,+04:46:28.74,+40:33:0.1,+03:35:55.69,124.515105,45.429662
2021-02-08 06:57:33.311,2021-02-08 06:58:03.311,+05:20:55.54,+40:33:0.1,+03:02:8.92,126.052007,54.676055
2021-02-08 06:58:14.786,2021-02-08 06:58:44.786,+06:05:6.79,+47:45:0.1,+02:18:31.23,131.426026,66.271205
2021-02-08 06:58:56.633,2021-02-08 06:59:26.633,+05:46:40.01,+62:09:0.1,+02:37:17.69,128.791436,61.526617
2021-02-08 06:59:40.693,2021-02-08 07:00:10.693,+06:55:36.48,+54:57:0.1,+01:29:19.36,131.314118,68.668805
2021-02-08 07:00:25.617,2021-02-08 07:00:55.617,+08:13:15.71,+40:33:00,+00:12:44.03,138.487331,68.344955
2021-02-08 07:01:52.331,2021-02-08 07:02:22.331,+08:07:46.34,-17:02:60,+00:20:8.16,139.741808,81.102569
2021-02-08 07:02:32.992,2021-02-08 07:03:02.992,+08:35:53.7,-17:03:0.1,-00:07:19.8,133.510559,81.217059
2021-02-08 07:03:14.665,2021-02-08 07:03:44.665,+09:02:7.19,-02:39:00,-00:32:56.82,138.463372,71.410199
2021-02-08 07:03:55.154,2021-02-08 07:04:25.154,+09:30:28.8,-02:39:0.1,-01:00:37.4,134.544108,69.259256
2021-02-08 07:04:35.598,2021-02-08 07:05:05.598,+09:10:3.79,+04:32:59.9,-00:39:34.59,143.189214,66.823057
2021-02-08 07:05:16.263,2021-02-08 07:05:46.263,+09:03:23.8,+11:44:59.9,-00:32:16.1,151.948834,62.531361
2021-02-08 07:05:57.945,2021-02-08 07:06:27.945,+08:34:37.31,+26:09:00,-00:02:55.23,162.719669,57.365481
2021-02-08 07:06:45.047,2021-02-08 07:07:15.047,+07:20:35.66,+04:33:0.1,+01:12:3.44,159.68584,63.544277
2021-02-08 07:07:26.725,2021-02-08 07:07:56.725,+07:19:10.2,+18:57:0.1,+01:14:3.04,165.634665,59.036717
2021-02-08 07:08:07.761,2021-02-08 07:08:37.761,+06:38:29.65,+11:45:0.1,+01:55:28.14,158.380481,56.396833
2021-02-08 07:08:49.444,2021-02-08 07:09:19.444,+07:04:50.48,+26:09:0.1,+01:29:41.84,162.784361,55.478979
2021-02-08 07:09:32.614,2021-02-08 07:10:02.614,+06:04:59.27,+26:09:0.1,+02:30:15.89,158.596235,46.469286
2021-02-08 07:10:13.905,2021-02-08 07:10:43.905,+06:47:44.92,+33:21:0.1,+01:48:6.82,156.275597,57.737437
2021-02-08 07:10:54.354,2021-02-08 07:11:24.354,+07:19:9.73,+33:21:0.1,+01:17:23.71,155.158442,61.539852
2021-02-08 07:11:36.384,2021-02-08 07:12:06.384,+06:29:51.61,+40:33:0.1,+02:07:17.57,153.126881,57.2227
2021-02-08 07:12:16.929,2021-02-08 07:12:46.929,+05:55:23.56,+40:33:0.1,+02:42:25.72,150.01189,50.27803
2021-02-08 07:12:58.782,2021-02-08 07:13:28.782,+06:42:48.71,+47:45:0.1,+01:55:36.02,146.773034,62.716503
2021-02-08 07:13:41.542,2021-02-08 07:14:11.542,+07:38:47.69,+40:33:0.1,+01:00:28.63,145.735038,67.265453
2021-02-08 07:14:24.299,2021-02-08 07:14:54.299,+06:42:48.71,+47:45:0.1,+01:57:2.27,147.096881,62.046214
2021-02-08 07:15:05.064,2021-02-08 07:15:35.064,+06:11:54.53,+54:57:0.1,+02:28:27.96,144.46263,55.906872
2021-02-08 07:15:45.762,2021-02-08 07:16:15.762,+06:40:0.01,+62:09:0.1,+02:00:49.78,139.524089,61.594527
2021-02-08 07:16:28.248,2021-02-08 07:16:58.248,+07:33:20.02,+62:09:0.1,+01:08:16.01,135.315448,64.257747
2021-02-08 07:17:08.698,2021-02-08 07:17:38.698,+07:25:42.85,+69:21:0.1,+01:16:12.23,130.964879,66.611788
2021-02-08 07:17:49.152,2021-02-08 07:18:19.152,+07:11:60,+76:33:0.1,+01:29:52.83,126.58338,71.501126
2021-02-08 07:18:29.598,2021-02-08 07:18:59.598,+07:25:42.85,+69:21:0.1,+01:17:33.45,124.22913,68.026012
2021-02-08 07:19:10.371,2021-02-08 07:19:40.371,+07:11:60,+76:33:0.1,+01:31:14.04,124.188853,71.734407
2021-02-08 07:19:52.070,2021-02-08 07:20:22.070,+07:33:20.02,+62:09:0.1,+01:11:40.56,128.275125,65.037379
2021-02-08 07:20:36.797,2021-02-08 07:21:06.797,+08:47:60,+76:33:0.1,-00:02:56.12,115.12183,70.221611
2021-02-08 07:21:19.371,2021-02-08 07:21:49.371,+09:42:51.44,+69:25:11.9,-00:56:18.1,116.919544,59.353367
2021-02-08 07:22:01.944,2021-02-08 07:22:31.944,+08:47:60,+76:32:60,-00:01:30.92,119.559558,68.427882
2021-02-08 07:22:43.624,2021-02-08 07:23:13.624,+09:19:59.99,+62:08:59.9,-00:31:53.61,127.578994,57.614171
2021-02-08 07:23:25.304,2021-02-08 07:23:55.304,+08:47:60,+76:33:00,-00:00:6.6,121.099188,67.974675
2021-02-08 07:24:09.450,2021-02-08 07:24:39.450,+09:06:42.3,+54:56:59.9,-00:17:2.59,135.483427,55.194669
2021-02-08 07:24:51.124,2021-02-08 07:25:21.124,+08:47:43.76,+40:32:60,+00:02:48.1,142.8171,61.209816
2021-02-08 07:25:32.799,2021-02-08 07:26:02.799,+09:06:42.3,+54:57:00,-00:15:39.37,138.486542,53.793048
2021-02-08 07:26:14.476,2021-02-08 07:26:44.476,+08:47:43.76,+40:32:60,+00:04:11.32,143.235051,60.950285
2021-02-08 07:26:56.152,2021-02-08 07:27:26.152,+09:06:42.3,+54:57:00,-00:14:15.15,139.320635,53.822925
2021-02-08 07:27:37.827,2021-02-08 07:28:07.827,+08:47:43.76,+40:32:60,+00:05:34.61,143.717609,60.447339
2021-02-08 07:28:23.948,2021-02-08 07:28:53.948,+09:51:18.32,+47:44:59.9,-00:57:12.66,139.40484,54.788276
2021-02-08 07:29:04.395,2021-02-08 07:29:34.395,+09:56:39.8,+40:32:59.9,-01:01:48.76,143.097238,53.723985
2021-02-08 07:29:47.910,2021-02-08 07:30:17.910,+08:53:24.11,+33:21:0.1,+00:02:9.13,151.028588,57.287214
2021-02-08 07:32:41.330,2021-02-08 07:33:11.330,+07:04:19.63,+40:33:0.1,+01:53:58.62,147.535088,53.636371
2021-02-08 07:33:22.347,2021-02-08 07:33:52.347,+07:20:30.62,+47:45:0.1,+01:38:22.58,145.475222,57.452748
2021-02-08 07:34:02.795,2021-02-08 07:34:32.795,+07:04:19.63,+40:33:0.1,+01:55:19.91,146.137081,54.072032
2021-02-08 07:34:43.298,2021-02-08 07:35:13.298,+07:20:30.62,+47:45:0.1,+01:39:43.85,144.390107,57.358282
2021-02-08 07:35:30.790,2021-02-08 07:36:00.790,+05:35:60,+76:33:0.1,+03:23:32.91,128.845121,49.582539
2021-02-08 07:36:11.780,2021-02-08 07:36:41.780,+06:17:8.56,+69:21:0.1,+02:43:48.32,124.45149,55.361343
2021-02-08 07:36:57.119,2021-02-08 07:37:27.119,+07:39:18.4,+54:57:0.1,+01:23:2.8,132.451175,59.819236
2021-02-08 07:37:37.644,2021-02-08 07:38:07.644,+07:58:12.54,+47:45:0.1,+01:04:58.35,136.43627,62.116338
2021-02-08 07:38:18.124,2021-02-08 07:38:48.124,+07:39:18.4,+54:57:0.1,+01:24:24.09,135.460749,57.037171
2021-02-08 07:38:58.574,2021-02-08 07:39:28.574,+07:58:12.54,+47:45:0.1,+01:06:19.59,137.930415,61.722394
2021-02-08 07:39:39.220,2021-02-08 07:40:09.220,+08:35:54.49,+47:45:0.1,+00:29:21.51,136.757056,62.411828
2021-02-08 07:40:20.900,2021-02-08 07:40:50.900,+08:26:39.98,+62:09:0.1,+00:38:57.9,130.999872,58.08151
2021-02-08 07:41:02.583,2021-02-08 07:41:32.583,+08:35:54.49,+47:44:60,+00:30:44.72,136.94657,59.563296
2021-02-08 07:41:43.223,2021-02-08 07:42:13.223,+09:13:36.41,+47:44:59.9,-00:06:12.6,135.810577,58.968067
2021-02-08 07:42:24.902,2021-02-08 07:42:54.902,+09:19:59.99,+62:09:00,-00:12:9.43,131.781763,55.529747
2021-02-08 07:43:05.351,2021-02-08 07:43:35.351,+09:50:24.22,+54:56:59.9,-00:41:39.41,132.562754,51.67308
2021-02-08 07:43:45.797,2021-02-08 07:44:15.797,+09:19:59.99,+62:08:59.9,-00:10:48.22,133.398852,55.287714
2021-02-08 07:44:27.474,2021-02-08 07:44:57.474,+09:13:36.41,+47:44:59.9,-00:03:28.13,138.852827,57.908937
2021-02-08 07:45:08.064,2021-02-08 07:45:38.064,+09:22:11.78,+40:32:59.9,-00:11:16.98,142.812828,59.134398
2021-02-08 07:45:48.764,2021-02-08 07:46:18.764,+09:13:36.41,+47:45:00,-00:02:6.92,140.917723,58.983533
2021-02-08 07:46:29.620,2021-02-08 07:46:59.620,+09:22:11.78,+40:32:59.9,-00:09:55.78,142.908093,59.397298
2021-02-08 07:47:10.277,2021-02-08 07:47:40.277,+09:51:18.32,+47:44:59.9,-00:38:22.52,140.092889,56.142046
2021-02-08 07:47:50.725,2021-02-08 07:48:20.725,+09:56:39.8,+40:32:59.9,-00:42:59.66,141.738751,55.807261
2021-02-08 07:48:31.199,2021-02-08 07:49:01.199,+09:24:48.89,+33:20:59.9,-00:10:26.69,147.735063,56.660791
2021-02-08 07:50:34.063,2021-02-08 07:51:04.063,+09:40:13.98,+18:56:59.9,-00:23:42.26,147.697585,52.029569
2021-02-08 07:51:14.509,2021-02-08 07:51:44.509,+09:32:29.8,+11:44:59.9,-00:15:15.92,147.610549,55.161719
2021-02-08 07:51:54.956,2021-02-08 07:52:24.956,+09:12:1.22,+18:57:0.1,+00:05:49.79,150.612135,52.898368
2021-02-08 07:52:35.610,2021-02-08 07:53:05.610,+09:04:32.92,+26:09:00,+00:13:56.08,152.059172,50.939291
2021-02-08 07:53:16.359,2021-02-08 07:53:46.359,+08:43:48.47,+18:57:0.1,+00:35:23.96,151.442697,53.697995
2021-02-08 07:53:56.971,2021-02-08 07:54:26.971,+08:34:17.76,+11:45:0.1,+00:45:37.47,151.635392,55.548785
2021-02-08 07:54:37.934,2021-02-08 07:55:07.934,+09:03:23.8,+11:45:0.1,+00:17:13.05,150.489074,56.181568
2021-02-08 07:55:18.519,2021-02-08 07:55:48.519,+09:10:3.79,+04:33:00,+00:11:16.76,147.131235,58.387161
2021-02-08 07:55:59.400,2021-02-08 07:56:29.400,+09:37:25.82,+04:32:59.9,-00:15:23.94,142.632386,58.731242
2021-02-08 07:56:39.975,2021-02-08 07:57:09.975,+09:58:50.41,-02:39:0.1,-00:36:6.48,140.32575,58.419544
2021-02-08 07:57:24.130,2021-02-08 07:57:54.130,+09:54:8.96,-24:15:0.1,-00:30:34.14,133.468378,80.261979
2021-02-08 07:58:04.576,2021-02-08 07:58:34.576,+09:32:8.45,-17:03:00,-00:07:54.89,138.270335,79.858322
2021-02-08 07:58:45.242,2021-02-08 07:59:15.242,+09:25:0.48,-24:15:00,-00:00:3.14,135.535118,83.058784
2021-02-08 07:59:25.692,2021-02-08 07:59:55.692,+09:04:1.06,-17:02:59.9,+00:21:34.48,144.209691,81.570349
2021-02-08 08:00:06.156,2021-02-08 08:00:36.156,+08:55:52,-24:14:59.9,+00:30:27.77,136.542813,83.793783
2021-02-08 08:01:33.079,2021-02-08 08:02:03.079,+10:23:17.52,-24:15:0.1,-00:55:34.34,127.694682,78.604845
2021-02-08 08:02:13.768,2021-02-08 08:02:43.768,+10:00:15.84,-17:03:0.1,-00:31:53.45,134.602863,79.898403
2021-02-08 08:02:54.218,2021-02-08 08:03:24.218,+10:13:28.2,-09:51:0.1,-00:44:26.71,138.298252,75.671801
2021-02-08 08:03:34.673,2021-02-08 08:04:04.673,+10:28:23.16,-17:03:0.1,-00:58:40.4,135.317759,77.437281
2021-02-08 08:04:15.126,2021-02-08 08:04:45.126,+10:41:44.88,-09:51:0.1,-01:11:22.67,135.311136,72.63853
2021-02-08 08:04:55.571,2021-02-08 08:05:25.571,+10:27:11.88,-02:39:0.1,-00:56:10.66,142.806418,72.314989
2021-02-08 08:05:36.064,2021-02-08 08:06:06.064,+10:04:48,+04:32:59.9,-00:33:7.34,154.336001,66.999215
2021-02-08 08:06:16.517,2021-02-08 08:08:46.517,+10:01:56.28,+00:56:59.9,-00:29:34.66,157.62224,66.854077
2021-02-08 08:08:56.967,2021-02-08 08:09:26.967,+09:58:50.41,-02:39:0.1,-00:23:47.47,156.420922,68.49771
2021-02-08 08:09:37.412,2021-02-08 08:10:07.412,+09:30:28.8,-02:38:60,+00:05:15.33,159.521488,68.671605
2021-02-08 08:10:17.997,2021-02-08 08:10:47.997,+09:02:7.19,-02:38:59.9,+00:34:17.2,163.388471,68.389214
2021-02-08 08:10:58.641,2021-02-08 08:11:28.641,+09:10:3.79,+04:33:0.1,+00:26:59.27,167.439627,66.967839
2021-02-08 08:11:42.784,2021-02-08 08:12:12.784,+09:34:28.52,+26:09:0.1,+00:03:11.94,169.1862,54.414539
2021-02-08 08:12:24.458,2021-02-08 08:12:54.458,+09:03:23.8,+11:45:0.1,+00:35:3.03,172.204155,59.294168
2021-02-08 08:13:06.132,2021-02-08 08:13:36.132,+09:34:28.52,+26:09:00,+00:04:36.19,169.869564,54.257341
2021-02-08 08:14:03.408,2021-02-08 08:14:33.408,+08:53:24.11,+33:21:0.1,+00:46:32.42,167.836407,58.846385
2021-02-08 08:15:03.462,2021-02-08 08:15:33.462,+08:34:17.15,+69:21:0.1,+01:05:53.11,133.684893,62.674831
2021-02-08 08:15:44.220,2021-02-08 08:16:14.220,+08:47:60,+76:33:0.1,+00:52:20.97,126.581072,68.388407
2021-02-08 08:16:24.690,2021-02-08 08:16:54.690,+08:34:17.15,+69:21:0.1,+01:07:14.33,129.613971,64.386067
2021-02-08 08:17:06.375,2021-02-08 08:17:36.375,+09:06:42.3,+54:57:0.1,+00:36:3.15,136.856254,57.127357
2021-02-08 08:17:48.090,2021-02-08 08:18:18.090,+09:42:51.44,+69:25:12.1,+00:00:20.23,127.502691,59.963338
2021-02-08 08:18:28.541,2021-02-08 08:18:58.541,+10:13:19.92,+62:08:59.9,-00:29:9.12,130.509613,55.666134
2021-02-08 08:19:08.990,2021-02-08 08:19:38.990,+09:42:51.44,+69:25:12.1,+00:01:40.43,128.830203,59.379009
2021-02-08 08:19:50.695,2021-02-08 08:20:20.695,+09:50:24.22,+54:56:59.9,-00:04:48.39,137.179173,54.842651
2021-02-08 08:20:31.158,2021-02-08 08:21:01.158,+09:51:18.32,+47:44:59.9,-00:04:56.04,142.285965,57.931413
2021-02-08 08:21:15.302,2021-02-08 08:21:45.302,+10:51:25.56,+69:20:59.9,-01:04:26.19,125.640473,50.237134
2021-02-08 08:21:55.978,2021-02-08 08:22:25.978,+11:06:39.96,+62:08:59.9,-01:18:49.89,127.908778,47.267973
2021-02-08 08:22:37.656,2021-02-08 08:23:07.656,+10:29:0.24,+47:44:59.9,-00:40:27.16,142.539333,53.771305
2021-02-08 08:26:13.813,2021-02-08 08:26:43.813,+11:28:53.76,+11:44:59.9,-01:36:32.23,142.693963,47.173825
2021-02-08 08:26:54.414,2021-02-08 08:27:24.414,+11:26:53.88,+04:32:59.9,-01:33:50.78,140.217804,50.158462
2021-02-08 08:27:34.921,2021-02-08 08:28:04.921,+11:23:55.32,-02:39:0.1,-01:30:11.58,142.450487,52.063107
2021-02-08 08:28:15.666,2021-02-08 08:28:45.666,+10:59:31.92,+04:32:59.9,-01:05:7.93,144.016152,54.167056
2021-02-08 08:30:17.361,2021-02-08 08:30:47.361,+10:55:33.6,-02:39:0.1,-00:59:6.31,143.377955,55.974589
2021-02-08 08:33:07.891,2021-02-08 08:33:37.891,+10:23:17.52,-24:15:0.1,-00:23:55.18,141.932392,81.744545
2021-02-08 08:33:48.340,2021-02-08 08:34:18.340,+10:28:23.16,-17:03:0.1,-00:28:21.46,146.276285,78.842022
2021-02-08 08:34:28.962,2021-02-08 08:34:58.962,+10:52:26.04,-24:15:0.1,-00:51:43.91,138.035822,77.837046
2021-02-08 08:35:09.749,2021-02-08 08:35:39.749,+10:56:30.48,-17:03:0.1,-00:55:8.48,142.547157,75.699396
2021-02-08 08:35:50.302,2021-02-08 08:36:20.302,+10:41:44.88,-09:51:0.1,-00:39:42.48,149.555572,74.663771
