start_time,end_time,ra,dec,ha,ra_offset,dec_offset
2021-02-09 05:51:10.912,2021-02-09 05:51:40.912,+06:43:5.81,-17:02:59.9,+00:37:52.92,143.967605,77.594925
2021-02-09 05:52:02.129,2021-02-09 05:52:32.129,+04:19:51.92,-02:38:59.9,+03:01:52.45,129.010995,52.35353
2021-02-09 05:52:42.576,2021-02-09 05:53:12.576,+04:05:18.28,+04:33:0.1,+03:17:3.25,128.559765,47.977385
2021-02-09 05:53:24.256,2021-02-09 05:53:54.256,+03:57:29.74,+18:57:0.1,+03:25:27.63,133.200218,43.545888
2021-02-09 05:54:49.130,2021-02-09 05:55:19.130,+04:06:22.64,-09:50:59.9,+03:18:12.37,117.239973,48.566325
2021-02-09 05:55:44.138,2021-02-09 05:56:14.138,+02:06:50.26,+33:21:0.1,+05:18:26.85,115.94543,9.203952
2021-02-09 05:57:01.542,2021-02-09 05:57:31.542,+07:55:57.22,+08:08:59.9,-00:29:18.55,158.670364,60.624968
2021-02-09 05:57:42.336,2021-02-09 05:58:12.336,+07:55:57.22,+08:08:59.9,-00:28:37.37,158.508506,60.947384
2021-02-09 05:58:22.786,2021-02-09 05:58:52.786,+08:08:29.15,+15:20:59.9,-00:40:32.29,160.710266,56.794631
2021-02-09 05:59:03.232,2021-02-09 05:59:33.232,+08:08:29.15,+15:20:59.9,-00:39:51.2,161.232851,56.6055
2021-02-09 05:59:43.728,2021-02-09 06:00:13.728,+08:36:35.28,+15:20:59.9,-01:07:16.65,155.103778,54.940917
2021-02-09 06:00:24.186,2021-02-09 06:00:54.186,+08:36:35.28,+15:20:59.9,-01:06:35.53,155.70313,55.04815
2021-02-09 06:03:19.911,2021-02-09 06:03:49.911,+07:11:25.44,-17:02:59.9,+00:21:43.95,149.9918,85.243349
2021-02-09 06:04:00.359,2021-02-09 06:04:30.359,+07:23:47.72,-09:50:59.9,+00:09:59.15,153.211834,82.096777
2021-02-09 06:04:40.808,2021-02-09 06:05:10.808,+07:08:40.81,-02:38:59.9,+00:25:43.01,162.344264,78.959666
2021-02-09 06:05:22.745,2021-02-09 06:05:52.745,+07:36:5.72,+11:45:00,-00:01:6.36,163.771305,66.196129
2021-02-09 06:06:03.423,2021-02-09 06:06:33.423,+07:47:57.7,+04:32:60,-00:12:13.96,164.530433,67.686112
2021-02-09 06:06:44.070,2021-02-09 06:07:14.070,+08:05:24,-02:39:0.1,-00:28:56.12,160.183343,68.427123
2021-02-09 06:07:24.740,2021-02-09 06:07:54.740,+08:15:19.73,+04:32:59.9,-00:38:14.7,161.401566,66.219617
2021-02-09 06:08:05.204,2021-02-09 06:08:35.204,+08:05:11.72,+11:44:59.9,-00:27:28.73,163.405763,63.894122
2021-02-09 06:08:45.911,2021-02-09 06:09:15.911,+08:15:35.71,+18:56:59.9,-00:37:15.57,163.41836,59.408418
2021-02-09 06:09:28.513,2021-02-09 06:09:58.513,+09:10:3.79,+04:32:59.9,-01:30:54.13,156.568858,59.488334
2021-02-09 06:10:08.963,2021-02-09 06:10:38.963,+09:37:25.82,+04:32:59.9,-01:57:35.8,154.527865,55.512158
2021-02-09 06:10:49.647,2021-02-09 06:11:19.647,+09:32:29.8,+11:44:59.9,-01:52:0.91,158.661935,53.649487
2021-02-09 06:11:30.118,2021-02-09 06:12:00.118,+09:12:1.22,+18:56:59.9,-01:30:54.17,160.647896,54.256669
2021-02-09 06:12:10.763,2021-02-09 06:12:40.763,+09:40:13.98,+18:56:59.9,-01:58:25.86,159.321711,49.267457
2021-02-09 06:12:51.296,2021-02-09 06:13:21.296,+09:34:28.52,+26:08:59.9,-01:52:2.05,160.122673,48.488705
2021-02-09 06:13:32.358,2021-02-09 06:14:02.358,+08:53:24.11,+33:20:59.9,-01:10:21.84,164.608496,58.85199
2021-02-09 06:14:12.806,2021-02-09 06:14:42.806,+09:24:48.89,+33:20:59.9,-01:41:4.7,159.270364,54.517106
2021-02-09 06:14:53.559,2021-02-09 06:15:23.559,+08:47:43.76,+40:32:59.9,-01:03:24.81,162.497105,59.981882
2021-02-09 06:15:34.310,2021-02-09 06:16:04.310,+08:13:15.71,+40:32:59.9,-00:28:17.78,164.096107,63.556142
2021-02-09 06:16:14.759,2021-02-09 06:16:44.759,+08:35:54.49,+47:44:59.9,-00:50:20.68,157.209983,61.688576
2021-02-09 06:16:55.420,2021-02-09 06:17:25.420,+08:23:0.35,+54:56:59.9,-00:36:54.02,153.242583,58.357677
2021-02-09 06:17:35.942,2021-02-09 06:18:05.942,+08:26:39.98,+62:08:59.9,-00:40:4.14,146.59277,59.766139
2021-02-09 06:18:16.391,2021-02-09 06:18:46.391,+08:23:0.35,+54:56:59.9,-00:35:32.87,150.998993,59.321275
2021-02-09 06:18:57.063,2021-02-09 06:19:27.063,+08:26:39.98,+62:08:59.9,-00:38:41.92,144.596151,59.987544
2021-02-09 06:19:37.971,2021-02-09 06:20:07.971,+08:34:17.15,+69:20:59.9,-00:45:55.27,137.915395,61.632646
2021-02-09 06:20:18.581,2021-02-09 06:20:48.581,+08:47:60,+76:32:59.9,-00:59:27.52,128.316069,65.71048
2021-02-09 06:21:02.726,2021-02-09 06:21:32.726,+09:06:42.3,+54:56:59.9,-01:16:23.43,141.142516,53.779725
2021-02-09 06:21:44.108,2021-02-09 06:22:14.108,+09:50:24.22,+54:56:59.9,-01:59:17.26,138.599299,46.191
2021-02-09 06:22:24.672,2021-02-09 06:22:54.672,+09:13:36.41,+47:44:59.9,-01:21:48.1,145.067196,55.489967
2021-02-09 06:23:06.190,2021-02-09 06:23:36.190,+09:56:39.8,+40:32:59.9,-02:04:01,147.578639,46.266778
2021-02-09 06:25:48.153,2021-02-09 06:26:18.153,+10:01:35.76,+11:44:59.9,-02:06:4.73,146.137876,46.877663
2021-02-09 06:26:28.601,2021-02-09 06:26:58.601,+10:04:48,+04:32:59.9,-02:08:35.08,144.325217,49.944219
2021-02-09 06:27:09.107,2021-02-09 06:27:39.107,+09:58:50.41,-02:39:0.1,-02:01:54.62,142.169775,53.952818
2021-02-09 06:27:49.807,2021-02-09 06:28:19.807,+09:30:28.8,-02:39:0.1,-01:32:52.77,144.358691,60.014708
2021-02-09 06:28:30.254,2021-02-09 06:29:00.254,+09:02:7.19,-02:39:0.1,-01:03:49.96,146.638957,63.969813
2021-02-09 06:29:10.704,2021-02-09 06:29:40.704,+08:42:41.76,+04:32:59.9,-00:43:47,150.617637,62.795604
2021-02-09 06:29:51.155,2021-02-09 06:30:21.155,+08:33:45.61,-02:39:0.1,-00:34:7.03,150.942226,64.663321
2021-02-09 06:30:31.853,2021-02-09 06:31:01.853,+08:48:37.87,-09:51:0.1,-00:48:16.69,145.224525,68.002753
2021-02-09 06:33:23.302,2021-02-09 06:33:53.302,+08:48:37.87,-09:51:0.1,-00:45:24.16,148.725877,77.659035
2021-02-09 06:34:03.748,2021-02-09 06:34:33.748,+08:20:21.16,-09:51:0.1,-00:16:26.97,154.444898,79.265229
2021-02-09 06:34:44.504,2021-02-09 06:35:14.504,+07:52:4.44,-09:50:59.9,+00:12:31.23,156.495406,80.055224
2021-02-09 06:35:24.951,2021-02-09 06:35:54.951,+08:05:24,-02:39:00,-00:00:11.41,157.804068,78.512906
2021-02-09 06:36:05.398,2021-02-09 06:36:35.398,+07:47:57.7,+04:33:0.1,+00:17:52.94,165.280823,75.349498
2021-02-09 06:36:45.844,2021-02-09 06:37:15.844,+08:15:19.73,+04:32:59.9,-00:08:48.88,162.514117,74.391927
2021-02-09 06:37:26.444,2021-02-09 06:37:56.444,+08:33:45.61,-02:39:0.1,-00:26:30.81,158.307528,74.304279
2021-02-09 06:38:07.028,2021-02-09 06:38:37.028,+08:42:41.76,+04:32:59.9,-00:34:49.58,159.690754,72.605234
2021-02-09 06:38:47.475,2021-02-09 06:39:17.475,+09:02:7.19,-02:39:0.1,-00:53:31.24,153.314158,72.979876
2021-02-09 06:39:31.621,2021-02-09 06:40:01.621,+09:12:1.22,+18:56:59.9,-01:02:48.56,160.521048,58.974602
2021-02-09 06:40:54.068,2021-02-09 06:41:24.068,+08:53:24.11,+33:20:59.9,-00:42:55.37,167.846134,62.104387
2021-02-09 06:44:58.417,2021-02-09 06:45:28.417,+09:42:51.44,+69:25:11.9,-01:28:48.53,135.461302,56.988634
2021-02-09 06:45:40.087,2021-02-09 06:46:10.087,+09:19:59.99,+83:44:59.9,-01:07:22.97,127.803746,70.283962
2021-02-09 06:46:20.654,2021-02-09 06:46:50.654,+08:47:60,+76:32:59.9,-00:33:21.15,129.854737,70.474159
2021-02-09 06:47:01.389,2021-02-09 06:47:31.389,+08:34:17.15,+69:20:59.9,-00:18:26.79,134.862388,67.633838
2021-02-09 06:47:41.944,2021-02-09 06:48:11.944,+08:26:39.98,+62:08:59.9,-00:09:53.15,138.767207,64.805122
2021-02-09 06:48:22.393,2021-02-09 06:48:52.393,+08:23:0.35,+54:56:60,-00:05:21.85,144.421386,60.12868
2021-02-09 06:49:04.451,2021-02-09 06:49:34.451,+07:33:20.02,+62:09:0.1,+00:44:44.07,141.20238,61.902986
2021-02-09 06:49:45.170,2021-02-09 06:50:15.170,+07:25:42.85,+69:21:0.1,+00:52:41.22,132.583354,67.22394
2021-02-09 06:50:25.852,2021-02-09 06:50:55.852,+07:11:60,+76:33:0.1,+01:06:20.91,128.492986,73.15356
2021-02-09 06:51:14.797,2021-02-09 06:51:44.797,+07:38:47.69,+40:33:0.1,+00:41:54.44,136.919184,63.584253
2021-02-09 06:51:58.186,2021-02-09 06:52:28.186,+07:39:18.4,+54:57:0.1,+00:41:52.97,135.468494,60.074656
2021-02-09 06:52:39.861,2021-02-09 06:53:09.861,+07:38:47.69,+40:33:0.1,+00:43:19.69,137.18888,62.987723
2021-02-09 06:53:21.819,2021-02-09 06:53:51.819,+07:58:12.54,+47:45:0.1,+00:24:31.61,140.63426,63.455689
2021-02-09 06:54:03.494,2021-02-09 06:54:33.494,+08:26:39.98,+62:09:00,-00:03:30.16,130.663894,59.240368
2021-02-09 06:54:43.942,2021-02-09 06:55:13.942,+08:23:0.35,+54:56:60,+00:01:0.16,135.579047,58.267151
2021-02-09 06:55:24.394,2021-02-09 06:55:54.394,+08:35:54.49,+47:44:60,-00:11:4.25,138.11677,60.559105
2021-02-09 06:56:04.885,2021-02-09 06:56:34.885,+09:06:42.3,+54:56:59.9,-00:41:15.67,134.139148,54.235829
2021-02-09 06:56:45.497,2021-02-09 06:57:15.497,+09:19:59.99,+62:08:59.9,-00:53:59.38,129.614512,54.364692
2021-02-09 06:57:27.176,2021-02-09 06:57:57.176,+09:13:36.41,+47:44:59.9,-00:46:39.37,136.66692,56.785204
2021-02-09 06:58:07.622,2021-02-09 06:58:37.622,+08:47:43.76,+40:32:59.9,-00:20:3.72,144.220284,60.449097
2021-02-09 07:01:54.110,2021-02-09 07:02:24.110,+09:16:54.59,-09:51:0.1,-00:45:5.67,138.743179,76.238234
2021-02-09 07:02:34.761,2021-02-09 07:03:04.761,+09:02:7.19,-02:39:0.1,-00:29:40.38,144.042209,75.324033
2021-02-09 07:03:15.521,2021-02-09 07:03:45.521,+09:10:3.79,+04:32:59.9,-00:36:58.31,149.458713,70.252059
2021-02-09 07:03:55.972,2021-02-09 07:04:25.972,+09:03:23.8,+11:44:60,-00:29:40.72,161.763345,61.484748
2021-02-09 07:04:37.659,2021-02-09 07:05:07.659,+09:30:28.8,-02:39:0.1,-00:55:58.78,155.01447,64.602871
2021-02-09 07:05:18.116,2021-02-09 07:05:48.116,+09:58:50.41,-02:39:0.1,-01:23:39.42,152.366056,61.692981
2021-02-09 07:05:58.735,2021-02-09 07:08:28.735,+10:01:56.28,+00:56:59.9,-01:26:6.05,154.804044,60.367089
2021-02-09 07:08:39.203,2021-02-09 07:09:09.203,+09:58:50.41,-02:39:0.1,-01:20:17.84,152.85878,62.794142
2021-02-09 07:15:02.787,2021-02-09 07:15:32.787,+11:59:60,+76:32:59.9,-03:15:7.17,119.032142,28.100937
2021-02-09 07:15:43.234,2021-02-09 07:16:13.234,+11:59:60,+83:44:59.9,-03:14:31.15,105.118234,21.056176
2021-02-09 07:16:29.924,2021-02-09 07:16:59.924,+10:24:00,+76:32:59.9,-01:38:28.1,128.187306,56.257806
2021-02-09 07:17:53.603,2021-02-09 07:18:23.603,+08:47:60,+76:32:59.9,-00:01:43.05,136.028603,69.651843
2021-02-09 07:18:36.171,2021-02-09 07:19:06.171,+09:42:51.44,+69:25:11.9,-00:55:05,132.637452,60.688954
2021-02-09 07:19:16.619,2021-02-09 07:19:46.619,+09:19:59.99,+62:08:59.9,-00:31:24.66,140.279964,60.632551
2021-02-09 07:19:57.092,2021-02-09 07:20:27.092,+09:06:42.3,+54:56:59.9,-00:17:18.77,145.680553,57.08984
2021-02-09 07:20:38.766,2021-02-09 07:21:08.766,+08:47:43.76,+40:32:60,+00:02:30.99,151.303835,61.943444
2021-02-09 07:21:19.688,2021-02-09 07:21:49.688,+09:13:36.41,+47:44:59.9,-00:22:43.41,147.243202,59.38075
2021-02-09 07:24:42.555,2021-02-09 07:25:12.555,+09:22:11.78,+40:32:59.9,-00:27:49.79,152.672621,57.702295
2021-02-09 07:25:23.060,2021-02-09 07:25:53.060,+08:53:24.11,+33:21:00,+00:01:40.95,157.23776,58.508377
2021-02-09 07:29:32.155,2021-02-09 07:30:02.155,+09:04:32.92,+26:08:59.9,-00:05:14.17,162.398517,51.001043
2021-02-09 07:30:12.774,2021-02-09 07:30:42.774,+09:12:1.22,+18:56:60,-00:11:59.22,159.810809,52.998164
2021-02-09 07:32:33.691,2021-02-09 07:33:03.691,+08:48:37.87,-09:50:59.9,+00:13:55.51,153.709627,80.231192
2021-02-09 07:33:14.159,2021-02-09 07:33:44.159,+08:33:45.61,-02:38:59.9,+00:29:26.32,162.108597,77.451845
2021-02-09 07:33:54.606,2021-02-09 07:34:24.606,+08:42:41.76,+04:33:0.1,+00:21:7.6,166.980979,73.64881
2021-02-09 07:34:35.104,2021-02-09 07:35:05.104,+09:10:3.79,+04:32:59.9,-00:05:33.16,162.774564,71.474173
2021-02-09 07:35:15.739,2021-02-09 07:35:45.739,+09:03:23.8,+11:45:00,+00:01:44.42,166.401547,63.95905
2021-02-09 07:35:57.415,2021-02-09 07:36:27.415,+09:04:32.92,+26:09:0.1,+00:01:11.88,165.81839,56.639693
2021-02-09 07:36:38.062,2021-02-09 07:37:08.062,+08:43:48.47,+18:57:00,+00:22:39.73,169.333556,59.350676
2021-02-09 07:37:18.699,2021-02-09 07:37:48.699,+08:34:17.76,+11:45:0.1,+00:32:53.3,167.91682,61.398228
2021-02-09 07:37:59.156,2021-02-09 07:38:29.156,+08:15:19.73,+04:33:0.1,+00:52:35.15,169.355669,63.972353
2021-02-09 07:38:39.605,2021-02-09 07:39:09.605,+08:05:24,-02:38:59.9,+01:03:13.96,164.471972,65.95475
2021-02-09 07:39:20.091,2021-02-09 07:39:50.091,+07:37:2.39,-02:38:59.9,+01:32:16.82,156.030104,65.8567
2021-02-09 07:40:00.745,2021-02-09 07:40:30.745,+07:47:57.7,+04:33:0.1,+01:21:58.48,160.183293,65.966871
2021-02-09 07:40:41.217,2021-02-09 07:41:11.217,+08:05:11.72,+11:45:0.1,+01:05:22.51,165.253078,61.997153
2021-02-09 07:41:21.688,2021-02-09 07:41:51.688,+08:15:35.71,+18:57:0.1,+00:55:35.58,167.582336,60.030973
2021-02-09 07:42:02.353,2021-02-09 07:42:32.353,+08:34:37.31,+26:09:0.1,+00:37:12.29,165.661443,57.603317
2021-02-09 07:42:44.170,2021-02-09 07:43:14.170,+07:47:22.96,+18:57:0.1,+01:25:11.02,165.400467,57.281054
2021-02-09 07:43:24.835,2021-02-09 07:43:54.835,+07:36:5.72,+11:45:0.1,+01:37:11.69,162.822989,58.1657
2021-02-09 07:44:05.281,2021-02-09 07:44:35.281,+07:06:59.69,+11:45:0.1,+02:06:58.61,160.177185,54.62856
2021-02-09 07:44:45.730,2021-02-09 07:45:15.730,+07:19:10.2,+18:57:0.1,+01:55:24.69,163.490832,54.639427
2021-02-09 07:45:26.307,2021-02-09 07:45:56.307,+06:50:57.44,+18:57:0.1,+02:24:18.34,163.335687,50.137352
2021-02-09 07:46:07.717,2021-02-09 07:46:37.717,+07:34:46.09,+26:09:0.1,+01:41:7.41,162.612864,53.790218
2021-02-09 07:46:48.289,2021-02-09 07:47:18.289,+08:04:41.7,+26:09:0.1,+01:11:53.7,163.219662,55.902182
2021-02-09 07:47:30.265,2021-02-09 07:48:00.265,+08:53:24.11,+33:21:0.1,+00:23:51.59,162.049515,62.413731
2021-02-09 07:48:10.963,2021-02-09 07:48:40.963,+08:21:59.29,+33:21:0.1,+00:55:54.93,160.244488,61.096686
2021-02-09 07:48:51.502,2021-02-09 07:49:21.502,+07:50:34.51,+33:21:0.1,+01:27:59.63,161.112803,59.859692
2021-02-09 07:49:31.951,2021-02-09 07:50:01.951,+07:19:9.73,+33:21:0.1,+02:00:3.52,160.132405,55.414491
2021-02-09 07:50:12.551,2021-02-09 07:50:42.551,+07:04:19.63,+40:33:0.1,+02:15:29.1,154.648521,55.76967
2021-02-09 07:50:53.058,2021-02-09 07:51:23.058,+07:38:47.69,+40:33:0.1,+01:41:43.28,149.80492,62.071977
2021-02-09 07:51:33.769,2021-02-09 07:52:03.769,+08:13:15.71,+40:33:0.1,+01:07:56.96,150.060981,65.9101
2021-02-09 07:52:16.447,2021-02-09 07:52:46.447,+07:20:30.62,+47:45:0.1,+02:01:16.22,147.408297,60.898663
2021-02-09 07:53:00.414,2021-02-09 07:53:30.414,+06:17:8.56,+69:21:0.1,+03:04:36.68,132.415491,55.528079
2021-02-09 07:53:43.427,2021-02-09 07:54:13.427,+07:11:60,+76:33:0.1,+02:09:49.28,126.47463,69.772915
2021-02-09 07:54:24.067,2021-02-09 07:54:54.067,+07:25:42.85,+69:21:0.1,+01:57:30.9,125.30585,67.336215
2021-02-09 07:55:04.515,2021-02-09 07:55:34.515,+07:33:20.02,+62:09:0.1,+01:50:54.94,129.060969,65.7421
2021-02-09 07:55:45.233,2021-02-09 07:56:15.233,+07:39:18.4,+54:57:0.1,+01:45:50.47,131.055688,64.167918
2021-02-09 07:56:25.929,2021-02-09 07:56:55.929,+07:58:12.54,+47:45:0.1,+01:27:46.08,135.991201,67.432522
2021-02-09 07:57:06.579,2021-02-09 07:57:36.579,+08:35:54.49,+47:45:0.1,+00:50:47.95,133.568387,68.071315
2021-02-09 07:57:47.029,2021-02-09 07:58:17.029,+08:23:0.35,+54:57:0.1,+01:04:13.52,132.553702,62.934892
2021-02-09 07:58:29.910,2021-02-09 07:58:59.910,+09:19:59.99,+62:09:00,+00:07:54.71,123.571137,60.763919
2021-02-09 07:59:10.358,2021-02-09 07:59:40.358,+09:06:42.3,+54:57:0.1,+00:22:0.7,130.899398,59.340266
2021-02-09 07:59:52.068,2021-02-09 08:00:22.068,+09:22:11.78,+40:33:00,+00:07:26.01,134.688289,63.546312
2021-02-09 08:03:29.856,2021-02-09 08:03:59.856,+08:05:11.72,+11:45:0.1,+01:28:14.24,150.017132,69.618423
2021-02-09 08:04:10.304,2021-02-09 08:04:40.304,+08:05:11.72,+11:45:0.1,+01:28:55.35,149.548803,69.366319
2021-02-09 08:04:50.751,2021-02-09 08:05:20.751,+08:05:11.72,+11:45:0.1,+01:29:35.51,149.824036,69.448825
2021-02-09 08:05:31.221,2021-02-09 08:06:01.221,+08:05:11.72,+11:45:0.1,+01:30:16.59,150.180975,69.378496
2021-02-09 08:06:11.668,2021-02-09 08:06:41.668,+08:05:11.72,+11:45:0.1,+01:30:56.66,150.209399,69.13631
2021-02-09 08:08:30.760,2021-02-09 08:09:00.760,+09:16:54.59,-09:50:59.9,+00:21:41.26,159.763437,81.649716
2021-02-09 08:09:11.202,2021-02-09 08:09:41.202,+09:02:7.19,-02:38:59.9,+00:37:7.57,158.640727,79.829492
2021-02-09 08:09:51.654,2021-02-09 08:10:21.654,+09:30:28.8,-02:38:59.9,+00:09:25.95,157.741088,79.967854
2021-02-09 08:10:32.350,2021-02-09 08:11:02.350,+09:45:11.3,-09:51:00,-00:04:33.51,155.224555,80.512679
2021-02-09 08:11:13.068,2021-02-09 08:11:43.068,+09:58:50.41,-02:39:0.1,-00:17:33.53,155.355299,77.742691
2021-02-09 08:11:53.671,2021-02-09 08:12:23.671,+09:37:25.82,+04:33:0.1,+00:04:29.19,159.645632,76.033583
2021-02-09 08:12:34.124,2021-02-09 08:13:04.124,+09:32:29.8,+11:45:0.1,+00:10:4.15,165.247513,67.773551
2021-02-09 08:13:14.568,2021-02-09 08:13:44.568,+09:40:13.98,+18:57:00,+00:02:58.01,165.716625,61.351711
2021-02-09 08:13:55.392,2021-02-09 08:14:25.392,+09:12:1.22,+18:57:0.1,+00:31:50.87,168.236192,61.354487
2021-02-09 08:14:59.122,2021-02-09 08:15:29.122,+08:47:43.76,+40:33:0.1,+00:57:0.89,153.189139,66.499577
2021-02-09 08:15:41.961,2021-02-09 08:16:11.961,+09:13:36.41,+47:45:0.1,+00:31:47.46,148.537888,67.733719
2021-02-09 08:16:26.109,2021-02-09 08:16:56.109,+08:34:17.15,+69:21:0.1,+01:11:12.87,128.616586,66.065013
2021-02-09 08:17:06.559,2021-02-09 08:17:36.559,+08:47:60,+76:33:0.1,+00:57:39.74,121.555274,71.554782
2021-02-09 08:17:52.436,2021-02-09 08:18:22.436,+10:13:19.92,+62:08:59.9,-00:25:48.71,126.331646,60.453518
2021-02-09 08:18:32.903,2021-02-09 08:19:02.903,+09:50:24.22,+54:56:60,-00:02:10.06,134.14979,58.812764
2021-02-09 08:19:13.349,2021-02-09 08:19:43.349,+09:51:18.32,+47:44:59.9,-00:02:17.76,139.054698,61.774956
2021-02-09 08:19:53.794,2021-02-09 08:20:23.794,+09:56:39.8,+40:32:59.9,-00:06:54.85,140.618182,63.452914
2021-02-09 08:24:28.034,2021-02-09 08:24:58.034,+10:59:31.92,+04:32:59.9,-01:04:59.01,141.330388,58.118468
2021-02-09 08:25:50.982,2021-02-09 08:26:20.982,+10:01:35.76,+11:44:59.9,-00:05:43.05,152.40634,58.904318
2021-02-09 08:27:17.912,2021-02-09 08:27:47.912,+09:34:28.52,+26:09:0.1,+00:22:46,157.137401,54.370983
2021-02-09 08:28:02.999,2021-02-09 08:28:32.999,+09:24:48.89,+33:21:0.1,+00:33:7.27,152.882331,58.764321
2021-02-09 08:32:58.375,2021-02-09 08:33:28.375,+10:13:28.2,-09:51:00,-00:10:21.23,153.635408,81.201762
2021-02-09 08:33:40.260,2021-02-09 08:34:10.260,+10:04:48,+04:33:00,-00:01:2.16,159.137554,76.785912
2021-02-09 08:34:20.959,2021-02-09 08:34:50.959,+10:27:11.88,-02:39:0.1,-00:22:44.31,158.059167,76.421005
2021-02-09 08:35:01.413,2021-02-09 08:35:31.413,+10:41:44.88,-09:51:0.1,-00:36:35.06,151.47686,77.795873
2021-02-09 08:35:42.319,2021-02-09 08:36:12.319,+10:55:33.6,-02:39:0.1,-00:49:43.97,150.923573,74.840115
2021-02-09 08:36:23.995,2021-02-09 08:36:53.995,+10:59:47.76,+11:44:59.9,-00:53:18.84,159.298397,66.475415
2021-02-09 08:37:46.134,2021-02-09 08:38:16.134,+11:04:52.32,+18:56:59.9,-00:57:0.98,159.644454,57.500145
2021-02-09 08:38:26.582,2021-02-09 08:38:56.582,+11:28:53.76,+11:44:59.9,-01:20:20.72,155.978038,57.654189
2021-02-09 08:39:07.092,2021-02-09 08:39:37.092,+11:33:5.04,+18:56:59.9,-01:23:51.27,156.384326,54.206872
2021-02-09 08:41:50.315,2021-02-09 08:42:20.315,+12:14:31.92,+40:32:59.9,-02:02:32.14,152.331536,47.031842
2021-02-09 08:42:30.802,2021-02-09 08:43:00.802,+12:22:5.88,+47:44:59.9,-02:09:24.76,148.332216,45.911778
2021-02-09 08:43:12.209,2021-02-09 08:43:42.209,+12:53:20.04,+62:08:59.9,-02:39:47.97,137.224963,34.592345
2021-02-09 08:43:54.675,2021-02-09 08:44:24.675,+11:59:60,+62:08:59.9,-01:45:58.4,139.837756,46.216761
2021-02-09 08:44:35.197,2021-02-09 08:45:05.197,+11:59:60,+69:20:59.9,-01:45:18.05,130.578791,46.735592
2021-02-09 08:45:15.645,2021-02-09 08:45:45.645,+11:59:60,+76:32:59.9,-01:44:39.41,118.341984,47.662503
2021-02-09 08:45:58.112,2021-02-09 08:46:28.112,+11:06:39.96,+62:08:59.9,-00:50:46.46,138.009239,55.199389
2021-02-09 08:46:38.566,2021-02-09 08:47:08.566,+10:51:25.56,+69:20:59.9,-00:35:2.46,135.107379,57.650578
2021-02-09 08:47:19.062,2021-02-09 08:47:49.062,+10:23:60,+76:32:59.9,-00:07:23.16,127.186999,64.683087
2021-02-09 08:48:03.213,2021-02-09 08:48:33.213,+10:34:6.24,+54:56:59.9,-00:16:9.43,142.29767,55.99063
2021-02-09 08:48:43.658,2021-02-09 08:49:13.658,+10:29:0.24,+47:44:59.9,-00:10:20.32,146.363311,59.764333
2021-02-09 08:49:24.359,2021-02-09 08:49:54.359,+10:31:8.04,+40:32:59.9,-00:11:43.91,151.101153,61.789496
2021-02-09 08:50:04.820,2021-02-09 08:50:34.820,+11:06:42.12,+47:44:59.9,-00:46:36.05,143.722386,56.855592
2021-02-09 08:50:45.264,2021-02-09 08:51:15.264,+11:17:48.12,+54:56:59.9,-00:57:1.43,139.888906,49.865476
2021-02-09 08:51:26.646,2021-02-09 08:51:56.646,+12:01:31.08,+54:56:59.9,-01:39:55.56,136.476231,43.637256
2021-02-09 08:52:07.343,2021-02-09 08:52:37.343,+11:44:24,+47:44:59.9,-01:22:9.53,143.465073,50.658131
2021-02-09 08:53:28.766,2021-02-09 08:53:58.766,+11:40:4.08,+40:32:59.9,-01:16:28.13,149.409563,50.438623
2021-02-09 08:54:09.590,2021-02-09 08:54:39.590,+12:01:52.68,+33:20:59.9,-01:37:33.2,148.645245,50.992497
2021-02-09 09:00:10.728,2021-02-09 09:00:40.728,+09:37:25.82,+04:33:0.1,+00:52:54.13,165.011734,64.455293
2021-02-09 09:03:04.362,2021-02-09 09:03:34.362,+09:16:54.59,-09:50:59.9,+01:16:24.25,147.670228,78.694304
2021-02-09 09:03:44.807,2021-02-09 09:04:14.807,+09:02:7.19,-02:38:59.9,+01:31:49.52,146.517113,75.899045
2021-02-09 09:04:25.477,2021-02-09 09:04:55.477,+09:10:3.79,+04:33:0.1,+01:24:31.64,150.446985,75.099273
2021-02-09 09:05:05.925,2021-02-09 09:05:35.925,+09:02:7.19,-02:38:59.9,+01:33:10.73,148.117511,75.340523
2021-02-09 09:05:46.626,2021-02-09 09:06:16.626,+09:30:28.8,-02:38:59.9,+01:05:30.13,149.410528,78.207134
2021-02-09 09:06:27.482,2021-02-09 09:06:57.482,+09:58:50.41,-02:38:59.9,+00:37:49.51,150.531921,79.195296
2021-02-09 09:07:07.935,2021-02-09 09:07:37.935,+09:45:11.3,-09:50:59.9,+00:52:10.79,149.936145,79.622295
2021-02-09 09:07:48.382,2021-02-09 09:08:18.382,+09:58:50.41,-02:38:59.9,+00:39:10.76,151.992878,78.468087
2021-02-09 09:08:28.993,2021-02-09 09:08:58.993,+10:04:48,+04:33:0.1,+00:33:51.52,157.526338,76.292047
2021-02-09 09:09:51.630,2021-02-09 09:10:21.630,+10:01:35.76,+11:45:0.1,+00:38:25.2,162.886538,64.028217
2021-02-09 09:11:12.751,2021-02-09 09:11:42.751,+09:32:29.8,+11:45:0.1,+01:08:51.7,167.294049,62.849344
2021-02-09 09:11:53.340,2021-02-09 09:12:23.340,+09:37:25.82,+04:33:0.1,+01:04:39.07,162.996854,66.123651
