start_time,end_time,ra,dec,ha,ra_offset,dec_offset
2021-02-05 05:49:48.966,2021-02-05 05:50:18.966,+08:34:37.31,+26:08:59.9,-01:31:6.38,149.944515,58.355918
2021-02-05 05:50:29.415,2021-02-05 05:50:59.415,+08:43:48.47,+18:56:59.9,-01:39:32.93,147.694252,57.520577
2021-02-05 05:51:09.859,2021-02-05 05:51:39.859,+08:15:35.71,+18:56:59.9,-01:10:40.68,148.825999,62.006671
2021-02-05 05:51:50.466,2021-02-05 05:52:20.466,+08:34:17.76,+11:44:59.9,-01:28:38.19,146.833717,60.388622
2021-02-05 05:52:31.064,2021-02-05 05:53:01.064,+08:42:41.76,+04:32:59.9,-01:36:18.18,146.318204,61.237392
2021-02-05 05:53:11.574,2021-02-05 05:53:41.574,+08:34:17.76,+11:44:59.9,-01:27:16.96,148.023917,59.848938
2021-02-05 05:53:52.367,2021-02-05 05:54:22.367,+08:05:11.72,+11:44:59.9,-00:57:30.23,149.539807,63.825518
2021-02-05 05:54:32.817,2021-02-05 05:55:02.817,+08:15:19.73,+04:32:59.9,-01:06:55.01,150.558341,65.721387
2021-02-05 05:55:13.263,2021-02-05 05:55:43.263,+08:05:11.72,+11:44:59.9,-00:56:9.04,150.777061,64.003523
2021-02-05 05:55:54.942,2021-02-05 05:56:24.942,+08:05:24,-02:39:0.1,-00:55:34.06,149.183267,67.594782
2021-02-05 05:56:35.454,2021-02-05 05:57:05.454,+07:47:57.7,+04:32:59.9,-00:37:29.79,154.211496,67.919333
2021-02-05 05:57:15.902,2021-02-05 05:57:45.902,+08:05:24,-02:39:0.1,-00:54:12.88,148.863351,67.741556
2021-02-05 05:57:56.350,2021-02-05 05:58:26.350,+07:47:57.7,+04:32:59.9,-00:36:8.48,154.058094,68.236259
2021-02-05 05:58:36.820,2021-02-05 05:59:06.820,+07:37:2.39,-02:39:0.1,-00:24:29.89,153.247,69.866262
2021-02-05 05:59:17.268,2021-02-05 05:59:47.268,+07:23:47.72,-09:51:00,-00:10:30.84,153.61958,76.780505
2021-02-05 05:59:57.820,2021-02-05 06:00:27.820,+07:11:25.44,-17:03:00,+00:02:35.15,146.889366,85.072
2021-02-05 06:00:38.265,2021-02-05 06:01:08.265,+07:23:47.72,-09:50:60,-00:09:9.62,145.548259,81.759301
2021-02-05 06:02:49.128,2021-02-05 06:03:19.128,+07:57:34.96,-24:15:0.1,-00:40:39.21,136.51543,88.939706
2021-02-05 06:03:29.577,2021-02-05 06:03:59.577,+07:39:38.95,-17:03:0.1,-00:22:6.15,147.817349,88.703704
2021-02-05 06:04:10.031,2021-02-05 06:04:40.031,+07:52:4.44,-09:51:0.1,-00:33:54.99,148.844388,85.52604
2021-02-05 06:04:50.674,2021-02-05 06:05:20.674,+07:39:38.95,-17:03:0.1,-00:20:44.97,151.231419,89.134055
2021-02-05 06:05:31.124,2021-02-05 06:06:01.124,+07:52:4.44,-09:51:0.1,-00:32:32.82,150.610809,85.030247
2021-02-05 06:06:11.571,2021-02-05 06:06:41.571,+07:37:2.39,-02:39:00,-00:16:53.67,157.794132,84.57885
2021-02-05 06:06:52.263,2021-02-05 06:07:22.263,+07:47:57.7,+04:32:59.9,-00:27:11.02,160.980471,80.482476
2021-02-05 06:07:32.903,2021-02-05 06:08:02.903,+07:36:5.72,+11:44:60,-00:14:42.28,160.781199,73.051834
2021-02-05 06:08:13.540,2021-02-05 06:08:43.540,+07:47:57.7,+04:32:59.9,-00:25:49.84,160.699996,74.338279
2021-02-05 06:08:53.988,2021-02-05 06:09:23.988,+07:36:5.72,+11:44:60,-00:13:21.1,162.580736,71.727727
2021-02-05 06:09:35.666,2021-02-05 06:10:05.666,+07:34:46.09,+26:09:00,-00:11:26.65,164.530667,65.106036
2021-02-05 06:10:16.443,2021-02-05 06:10:46.443,+07:47:22.96,+18:56:59.9,-00:23:18.33,159.744158,67.080441
2021-02-05 06:10:56.894,2021-02-05 06:11:26.894,+08:05:11.72,+11:44:59.9,-00:40:23.47,158.426716,67.803229
2021-02-05 06:11:37.339,2021-02-05 06:12:07.339,+08:15:19.73,+04:32:59.9,-00:49:47.14,157.131655,69.418535
2021-02-05 06:12:17.955,2021-02-05 06:12:47.955,+08:05:11.72,+11:44:59.9,-00:39:2.16,158.663827,67.65263
2021-02-05 06:12:58.657,2021-02-05 06:13:28.657,+08:15:19.73,+04:32:59.9,-00:48:25.95,157.806675,69.490689
2021-02-05 06:13:41.294,2021-02-05 06:14:11.294,+09:10:3.79,+04:32:59.9,-01:42:26.61,151.142124,63.464866
2021-02-05 06:14:21.743,2021-02-05 06:14:51.743,+08:34:17.76,+11:44:59.9,-01:06:3.49,155.167404,65.410151
2021-02-05 06:15:02.201,2021-02-05 06:15:32.201,+08:15:35.71,+18:56:59.9,-00:46:43.79,156.112677,65.469771
2021-02-05 06:15:42.650,2021-02-05 06:16:12.650,+08:04:41.7,+26:08:59.9,-00:35:13.49,159.902703,64.258525
2021-02-05 06:16:27.624,2021-02-05 06:16:57.624,+08:21:59.29,+33:20:59.9,-00:51:49.31,158.236507,67.892726
2021-02-05 06:17:08.132,2021-02-05 06:17:38.132,+07:50:34.51,+33:20:59.9,-00:19:44.72,163.074894,68.698153
2021-02-05 06:17:48.581,2021-02-05 06:18:18.581,+08:21:59.29,+33:20:59.9,-00:50:28.1,159.506863,67.496135
2021-02-05 06:18:29.954,2021-02-05 06:18:59.954,+08:47:43.76,+40:32:59.9,-01:15:34.41,155.215135,63.534439
2021-02-05 06:19:10.651,2021-02-05 06:19:40.651,+08:13:15.71,+40:32:59.9,-00:40:27.36,157.093152,68.774173
2021-02-05 06:19:51.121,2021-02-05 06:20:21.121,+07:38:47.69,+40:32:59.9,-00:05:19.93,155.990347,70.116857
2021-02-05 06:20:31.566,2021-02-05 06:21:01.566,+07:58:12.54,+47:44:59.9,-00:24:9.92,152.326792,70.413316
2021-02-05 06:21:12.242,2021-02-05 06:21:42.242,+07:38:47.69,+40:32:60,-00:03:58.69,152.306188,72.445406
2021-02-05 06:21:53.926,2021-02-05 06:22:23.926,+07:39:18.39,+54:57:00,-00:04:3.16,145.722824,68.004635
2021-02-05 06:22:38.324,2021-02-05 06:23:08.324,+08:48:00,+76:32:59.9,-01:12:53.23,119.785983,71.438851
2021-02-05 06:23:23.071,2021-02-05 06:23:53.071,+07:33:20.02,+62:09:0.1,+00:03:12.61,134.121804,71.543808
2021-02-05 06:24:07.793,2021-02-05 06:24:37.793,+08:47:60,+76:32:59.9,-01:11:23.97,116.651045,71.846157
2021-02-05 06:24:54.543,2021-02-05 06:25:24.543,+07:11:60,+76:33:0.1,+00:24:59.4,124.35338,80.823213
2021-02-05 06:25:35.332,2021-02-05 06:26:05.332,+07:25:42.85,+69:21:0.1,+00:12:41.04,123.286336,76.279398
2021-02-05 06:26:17.064,2021-02-05 06:26:47.064,+06:55:36.48,+54:57:0.1,+00:44:0.17,130.978084,68.379659
2021-02-05 06:26:57.516,2021-02-05 06:27:27.516,+07:20:30.62,+47:45:0.1,+00:19:57.04,133.863447,70.091246
2021-02-05 06:27:38.178,2021-02-05 06:28:08.178,+06:55:36.48,+54:57:0.1,+00:45:22.43,132.806517,65.626442
2021-02-05 06:28:20.140,2021-02-05 06:28:50.140,+07:04:19.63,+40:33:0.1,+00:37:37.38,134.605282,70.100002
2021-02-05 06:29:00.586,2021-02-05 06:29:30.586,+07:19:9.73,+33:21:00,+00:23:33.17,138.396357,68.377166
2021-02-05 06:30:02.748,2021-02-05 06:30:32.748,+03:59:60,+83:45:0.1,+03:40:18.63,130.132244,62.53322
2021-02-05 06:32:17.956,2021-02-05 06:32:47.956,+07:11:25.44,-17:02:59.9,+00:35:0.48,134.572848,87.957132
2021-02-05 06:32:58.407,2021-02-05 06:33:28.407,+07:28:13.55,-24:14:60,+00:18:56.95,134.382697,90.789093
2021-02-05 06:33:39.171,2021-02-05 06:34:09.171,+07:11:25.44,-17:02:59.9,+00:36:22.71,133.784388,88.81857
2021-02-05 06:34:21.742,2021-02-05 06:34:51.742,+08:05:24,-02:39:00,-00:17:0.78,142.881918,79.827409
2021-02-05 06:35:02.207,2021-02-05 06:35:32.207,+08:20:21.16,-09:51:0.1,-00:31:14.02,139.839454,81.046331
2021-02-05 06:35:42.656,2021-02-05 06:36:12.656,+08:05:24,-02:39:0.1,-00:15:39.55,144.007388,79.394441
2021-02-05 06:36:23.119,2021-02-05 06:36:53.119,+08:20:21.16,-09:51:0.1,-00:29:52.73,140.614465,80.633799
2021-02-05 06:37:04.792,2021-02-05 06:37:34.792,+08:42:41.76,+04:32:59.9,-00:51:37.88,145.962797,74.031356
2021-02-05 06:37:45.242,2021-02-05 06:38:15.242,+08:34:17.76,+11:44:59.9,-00:42:35.65,153.503561,67.285702
2021-02-05 06:38:25.690,2021-02-05 06:38:55.690,+09:03:23.8,+11:44:59.9,-01:11:1.1,151.609271,63.165093
2021-02-05 06:39:06.137,2021-02-05 06:39:36.137,+08:43:48.47,+18:56:59.9,-00:50:47.89,154.689382,62.674076
2021-02-05 06:39:46.586,2021-02-05 06:40:16.586,+08:34:37.31,+26:08:59.9,-00:41:0.16,158.369706,61.968689
2021-02-05 06:47:17.275,2021-02-05 06:47:47.275,+08:47:43.76,+40:32:59.9,-00:46:41.68,152.187478,66.742394
2021-02-05 06:50:01.387,2021-02-05 06:50:31.387,+08:26:39.98,+62:08:59.9,-00:23:18.98,140.207801,65.651344
2021-02-05 06:50:41.926,2021-02-05 06:51:11.926,+08:23:0.35,+54:56:59.9,-00:18:48.65,142.471266,65.131105
2021-02-05 06:51:22.854,2021-02-05 06:51:52.854,+08:26:39.98,+62:08:59.9,-00:21:57.76,138.329754,66.141233
2021-02-05 06:52:03.298,2021-02-05 06:52:33.298,+08:23:0.35,+54:56:59.9,-00:17:26.44,142.862973,65.247131
2021-02-05 06:52:44.000,2021-02-05 06:53:14.000,+08:35:54.49,+47:44:59.9,-00:29:31.84,144.300339,67.053786
2021-02-05 06:55:14.865,2021-02-05 06:55:44.865,+09:30:28.8,-02:39:0.1,-01:21:9.49,142.844369,62.978628
2021-02-05 06:55:58.073,2021-02-05 06:56:28.073,+08:35:53.7,-17:03:0.1,-00:25:44.43,138.647475,82.004706
2021-02-05 06:56:38.619,2021-02-05 06:57:08.619,+08:07:46.34,-17:02:59.9,+00:03:3.58,143.191439,83.473303
2021-02-05 06:58:46.250,2021-02-05 06:59:16.250,+07:08:40.81,-02:38:59.9,+01:04:11.65,148.60596,81.531739
2021-02-05 06:59:26.783,2021-02-05 06:59:56.783,+06:40:26.54,-02:38:59.9,+01:33:6.12,144.27591,78.358314
2021-02-05 07:00:07.343,2021-02-05 07:00:37.343,+06:55:33.46,-09:50:59.9,+01:18:43.72,144.262764,81.75079
2021-02-05 07:01:40.178,2021-02-05 07:02:10.178,+08:48:37.87,-09:51:0.1,-00:32:48.67,135.405973,85.090715
2021-02-05 07:02:20.624,2021-02-05 07:02:50.624,+08:33:45.61,-02:39:00,-00:17:18.91,144.148236,82.783789
2021-02-05 07:03:01.069,2021-02-05 07:03:31.069,+08:48:37.87,-09:51:0.1,-00:31:28.47,140.292002,83.979973
2021-02-05 07:03:41.515,2021-02-05 07:04:11.515,+09:02:7.19,-02:39:0.1,-00:44:19.36,142.355544,80.255463
2021-02-05 07:04:21.963,2021-02-05 07:04:51.963,+08:42:41.76,+04:32:59.9,-00:24:16.38,153.907738,76.240791
2021-02-05 07:05:02.409,2021-02-05 07:05:32.409,+08:33:45.61,-02:39:0.1,-00:14:36.46,154.027561,77.285083
2021-02-05 07:05:43.147,2021-02-05 07:06:13.147,+08:42:41.76,+04:32:59.9,-00:22:54.17,155.120923,75.379048
2021-02-05 07:06:23.594,2021-02-05 07:06:53.594,+09:02:7.19,-02:39:0.1,-00:41:36.9,151.525145,75.269867
2021-02-05 07:07:04.108,2021-02-05 07:07:34.108,+09:16:54.59,-09:51:0.1,-00:55:40.96,145.460248,76.441136
2021-02-05 07:07:44.662,2021-02-05 07:08:14.662,+09:02:7.19,-02:39:0.1,-00:40:15.75,151.275001,76.239347
2021-02-05 07:08:25.150,2021-02-05 07:08:55.150,+09:10:3.79,+04:32:59.9,-00:47:33.61,152.259202,73.860332
2021-02-05 07:09:05.594,2021-02-05 07:09:35.594,+09:03:23.8,+11:44:59.9,-00:40:16.02,157.752156,68.820249
2021-02-05 07:11:49.830,2021-02-05 07:12:19.830,+09:12:1.22,+18:56:59.9,-00:46:11.4,158.039817,64.882046
2021-02-05 07:21:27.177,2021-02-05 07:21:57.177,+08:35:54.49,+47:44:60,-00:00:43.08,145.758311,69.383525
2021-02-05 07:22:07.895,2021-02-05 07:22:37.895,+09:06:42.3,+54:56:59.9,-00:30:54.58,140.580004,63.321909
2021-02-05 07:22:48.346,2021-02-05 07:23:18.346,+08:35:54.49,+47:45:00,+00:00:38.13,145.376125,68.623335
2021-02-05 07:23:32.489,2021-02-05 07:24:02.489,+08:34:17.15,+69:21:0.1,+00:02:24.06,130.265199,71.722671
2021-02-05 07:24:14.510,2021-02-05 07:24:44.510,+09:19:59.99,+83:44:59.9,-00:44:28.61,118.62165,78.533057
2021-02-05 07:25:36.614,2021-02-05 07:26:06.614,+09:19:59.99,+62:08:59.9,-00:40:49.76,127.638964,66.229968
2021-02-05 07:28:51.326,2021-02-05 07:29:21.326,+07:19:9.73,+33:21:0.1,+01:23:34.01,152.020431,63.027426
2021-02-05 07:29:49.265,2021-02-05 07:30:19.265,+07:23:47.72,-09:50:59.9,+01:20:16.03,147.782831,73.142542
2021-02-05 07:30:29.907,2021-02-05 07:30:59.907,+07:23:47.72,-09:50:59.9,+01:20:56.15,146.422996,73.452362
2021-02-05 07:33:27.080,2021-02-05 07:33:57.080,+14:40:0.12,+83:44:59.9,-05:49:41.69,74.954662,-53.073812
2021-02-05 07:34:19.992,2021-02-05 07:34:49.992,+11:60:00,+83:44:59.9,-03:11:37.65,100.890092,29.413991
2021-02-05 07:35:06.687,2021-02-05 07:35:36.687,+10:23:60,+76:32:59.9,-01:35:33.99,123.084529,65.093042
2021-02-05 07:36:34.436,2021-02-05 07:37:04.436,+08:47:43.76,+40:32:60,+00:02:43.48,148.551211,69.20216
2021-02-05 07:43:35.938,2021-02-05 07:44:05.938,+09:30:28.8,-02:39:0.1,-00:32:40.54,148.161754,66.522458
2021-02-05 07:44:57.505,2021-02-05 07:45:27.505,+09:30:28.8,-02:39:0.1,-00:31:18.37,148.455754,66.609446
2021-02-05 07:45:37.959,2021-02-05 07:46:07.959,+09:10:3.79,+04:33:00,-00:10:15.44,152.365193,66.581553
2021-02-05 07:46:18.629,2021-02-05 07:46:48.629,+08:42:41.76,+04:33:0.1,+00:17:47.48,156.849758,66.869256
2021-02-05 07:46:59.256,2021-02-05 07:47:29.256,+08:34:17.76,+11:45:0.1,+00:26:49.76,160.4154,64.817775
2021-02-05 07:47:40.931,2021-02-05 07:48:10.931,+08:34:37.31,+26:09:0.1,+00:27:05,158.86692,60.13774
2021-02-05 07:48:21.521,2021-02-05 07:48:51.521,+08:53:24.11,+33:21:00,+00:08:56.58,154.685702,66.625554
2021-02-05 07:49:17.684,2021-02-05 07:49:47.684,+06:58:39.22,-24:14:59.9,+02:05:3.33,123.850411,77.566489
2021-02-05 07:51:39.237,2021-02-05 07:52:09.237,+07:47:22.96,+18:57:0.1,+01:18:21.29,152.245889,68.754827
2021-02-05 07:52:19.932,2021-02-05 07:52:49.932,+07:36:5.72,+11:45:0.1,+01:30:21.97,152.729332,68.915927
2021-02-05 07:53:01.860,2021-02-05 07:53:31.860,+07:34:46.09,+26:09:0.1,+01:32:16.39,154.854488,63.735945
2021-02-05 07:53:53.606,2021-02-05 07:54:23.606,+07:52:4.44,-09:50:59.9,+01:16:7.05,140.903686,78.660334
2021-02-05 07:54:34.370,2021-02-05 07:55:04.370,+07:52:4.44,-09:50:59.9,+01:16:48.1,141.068027,79.037249
2021-02-05 07:55:15.085,2021-02-05 07:55:45.085,+07:39:38.95,-17:02:59.9,+01:29:58.18,132.141782,83.938631
2021-02-05 07:55:55.608,2021-02-05 07:56:25.608,+07:39:38.95,-17:02:59.9,+01:30:38.31,131.741746,83.957133
2021-02-05 07:56:36.091,2021-02-05 07:57:06.091,+07:11:25.44,-17:02:59.9,+01:59:33.32,125.669022,80.939845
2021-02-05 07:57:16.537,2021-02-05 07:57:46.537,+06:43:5.81,-17:02:59.9,+02:28:33.44,121.097523,75.471699
2021-02-05 07:59:33.700,2021-02-05 08:00:03.700,+10:01:56.28,+00:56:59.9,-00:48:8.31,148.095314,70.435854
2021-02-05 08:00:14.698,2021-02-05 08:00:44.698,+10:01:56.28,+00:56:59.9,-00:47:27.22,148.192988,70.73174
2021-02-05 08:02:27.074,2021-02-05 08:02:57.074,+08:48:37.87,-09:50:59.9,+00:28:8.31,147.044617,88.124321
2021-02-05 08:03:07.669,2021-02-05 08:03:37.669,+09:02:7.19,-02:38:60,+00:15:16.39,152.824978,84.304565
2021-02-05 08:03:48.172,2021-02-05 08:04:18.172,+09:16:54.59,-09:50:60,+00:01:12.39,149.819137,86.488757
2021-02-05 08:04:28.617,2021-02-05 08:04:58.617,+09:30:28.8,-02:39:00,-00:11:44.08,150.345767,82.326543
2021-02-05 08:05:09.126,2021-02-05 08:05:39.126,+09:45:11.3,-09:51:0.1,-00:25:43.58,146.228062,83.303507
2021-02-05 08:05:49.724,2021-02-05 08:06:19.724,+09:58:50.41,-02:39:0.1,-00:38:44.59,147.539564,80.262037
2021-02-05 08:06:30.352,2021-02-05 08:07:00.352,+10:04:48,+04:32:59.9,-00:44:2.77,152.272409,76.575588
2021-02-05 08:07:11.066,2021-02-05 08:07:41.066,+09:58:50.41,-02:39:0.1,-00:37:22.34,153.873554,77.636626
2021-02-05 08:07:51.511,2021-02-05 08:08:21.511,+09:37:25.82,+04:32:60,-00:15:19.61,156.556799,77.181477
2021-02-05 08:08:31.988,2021-02-05 08:09:01.988,+09:32:29.8,+11:44:60,-00:09:45.74,161.413349,70.801484
2021-02-05 08:09:12.514,2021-02-05 08:09:42.514,+09:40:13.98,+18:56:59.9,-00:16:50.86,161.430186,67.049766
2021-02-05 08:14:50.168,2021-02-05 08:15:20.168,+09:56:39.8,+40:32:59.9,-00:27:44.72,154.576362,69.724819
2021-02-05 08:15:32.097,2021-02-05 08:16:02.097,+09:50:24.22,+54:56:60,-00:20:56.68,145.408234,64.990924
2021-02-05 08:16:12.647,2021-02-05 08:16:42.647,+10:13:19.92,+62:08:59.9,-00:43:15.1,136.492488,64.28771
2021-02-05 08:16:53.147,2021-02-05 08:17:23.147,+09:42:51.44,+69:25:12,-00:12:24.49,129.603079,70.201493
2021-02-05 08:17:34.242,2021-02-05 08:18:04.242,+10:23:60,+76:32:59.9,-00:52:59.01,115.662692,69.094896
2021-02-05 08:18:15.338,2021-02-05 08:18:45.338,+09:42:51.44,+69:25:11.9,-00:11:2.27,126.452611,71.691655
2021-02-05 08:18:56.992,2021-02-05 08:19:26.992,+09:19:59.99,+83:45:0.1,+00:10:22.36,122.204432,84.367599
2021-02-05 08:19:38.830,2021-02-05 08:20:08.830,+08:34:17.15,+69:21:0.1,+00:58:39.3,124.495667,75.24876
2021-02-05 08:20:19.275,2021-02-05 08:20:49.275,+08:26:39.98,+62:09:0.1,+01:07:13.87,126.525024,71.477233
2021-02-05 08:20:59.724,2021-02-05 08:21:29.724,+08:23:0.35,+54:57:0.1,+01:11:44.1,131.736768,67.47278
2021-02-05 08:21:41.887,2021-02-05 08:22:11.887,+09:13:36.41,+47:45:0.1,+00:22:2.38,133.001737,69.236654
2021-02-05 08:22:22.338,2021-02-05 08:22:52.338,+09:06:42.3,+54:57:0.1,+00:29:30.39,132.914651,64.447931
2021-02-05 08:23:03.257,2021-02-05 08:23:33.257,+08:26:39.98,+62:09:0.1,+01:09:58.36,127.693092,65.910021
2021-02-05 08:23:43.855,2021-02-05 08:24:13.855,+08:23:0.35,+54:57:0.1,+01:14:28.58,131.748122,64.321666
2021-02-05 08:24:24.396,2021-02-05 08:24:54.396,+08:35:54.49,+47:45:0.1,+01:02:24.27,132.073654,68.223069
2021-02-05 08:25:04.971,2021-02-05 08:25:34.971,+08:47:43.76,+40:33:0.1,+00:51:21.45,134.623927,69.122821
2021-02-05 08:25:45.789,2021-02-05 08:26:15.789,+08:53:24.11,+33:21:0.1,+00:46:26.73,133.972053,66.795083
2021-02-05 08:26:26.409,2021-02-05 08:26:56.409,+09:24:48.89,+33:21:0.1,+00:15:44.86,135.610011,67.611791
2021-02-05 08:27:14.558,2021-02-05 08:27:44.558,+08:43:48.47,+18:57:0.1,+00:57:37.85,145.710791,61.813826
2021-02-05 08:27:56.235,2021-02-05 08:28:26.235,+08:15:19.73,+04:33:0.1,+01:26:54.19,148.26534,66.416122
2021-02-05 08:28:38.148,2021-02-05 08:29:08.148,+09:03:23.8,+11:45:0.1,+00:39:30.02,151.893775,67.08129
2021-02-05 08:29:18.776,2021-02-05 08:29:48.776,+09:12:1.22,+18:57:0.1,+00:31:30.25,153.875297,64.016568
2021-02-05 08:29:59.328,2021-02-05 08:30:29.328,+09:03:23.8,+11:45:0.1,+00:40:51.23,151.908698,66.380262
2021-02-05 08:30:39.821,2021-02-05 08:31:09.821,+08:42:41.76,+04:33:0.1,+01:02:15.69,151.295297,68.446897
2021-02-05 08:32:59.099,2021-02-05 08:33:29.099,+11:38:18.24,-09:51:0.1,-01:50:57.9,144.81322,71.958169
2021-02-05 08:55:34.743,2021-02-05 08:58:04.743,+10:01:56.28,+00:57:0.1,+00:08:1.81,162.487244,68.460471
2021-02-05 08:58:55.902,2021-02-05 08:59:25.902,+09:45:11.3,-09:50:60,+00:28:11.26,161.104349,75.676088
2021-02-05 09:02:40.177,2021-02-05 09:03:10.177,+09:58:50.41,-02:38:59.9,+00:18:15.76,161.311522,83.652743
2021-02-05 09:13:34.311,2021-02-05 09:14:04.311,+11:17:48.12,+54:56:59.9,-00:49:54.75,144.106183,58.923753
2021-02-05 09:14:15.688,2021-02-05 09:14:45.688,+12:01:31.08,+54:56:59.9,-01:32:48.81,138.97266,53.410872
2021-02-05 09:15:02.234,2021-02-05 09:15:32.234,+11:59:60,+83:44:59.9,-01:30:38.12,98.531744,51.202596
2021-02-05 09:15:48.778,2021-02-05 09:16:18.778,+10:34:6.24,+54:56:59.9,-00:04:06,135.671205,63.229831
2021-02-05 09:17:14.722,2021-02-05 09:17:44.722,+09:19:59.99,+62:09:0.1,+01:11:6.53,132.637656,65.295233
2021-02-05 09:17:56.406,2021-02-05 09:18:26.406,+08:47:60,+76:33:0.1,+01:42:53.55,121.707879,73.540354
2021-02-05 09:18:40.552,2021-02-05 09:19:10.552,+09:06:42.3,+54:57:0.1,+01:25:57.67,128.66482,66.466239
2021-02-05 09:19:22.065,2021-02-05 09:19:52.065,+09:51:18.32,+47:45:0.1,+00:42:14.97,129.405554,67.989252
2021-02-05 09:20:02.517,2021-02-05 09:20:32.517,+09:56:39.8,+40:33:00,+00:37:37.9,130.414779,68.649871
2021-02-05 09:20:43.817,2021-02-05 09:21:13.817,+09:13:36.41,+47:45:0.1,+01:21:14.06,131.537263,66.186426
2021-02-05 09:21:44.801,2021-02-05 09:22:14.801,+08:34:17.76,+11:45:0.1,+02:01:50.3,142.00116,59.890945
2021-02-05 09:22:25.310,2021-02-05 09:22:55.310,+08:34:17.76,+11:45:0.1,+02:02:31.41,142.032832,59.614004
2021-02-05 09:23:05.896,2021-02-05 09:23:35.896,+08:34:17.76,+11:45:0.1,+02:03:11.53,141.654301,59.372749
2021-02-05 09:23:46.344,2021-02-05 09:24:16.344,+08:34:17.76,+11:45:0.1,+02:03:52.6,141.414049,59.335057
2021-02-05 09:24:26.793,2021-02-05 09:24:56.793,+08:34:17.76,+11:45:0.1,+02:04:32.72,141.893134,59.078347
2021-02-05 09:25:24.113,2021-02-05 09:25:54.113,+08:35:54.49,+47:45:0.1,+02:03:34.28,139.310779,65.90074
2021-02-05 09:26:05.794,2021-02-05 09:26:35.794,+09:22:11.78,+40:33:0.1,+01:18:7.04,137.341033,70.802055
2021-02-05 09:26:46.436,2021-02-05 09:27:16.436,+08:53:24.11,+33:21:0.1,+01:47:37.7,140.364666,65.015714
2021-02-05 09:27:27.064,2021-02-05 09:27:57.064,+09:24:48.89,+33:21:0.1,+01:16:55.96,139.641484,68.565063
2021-02-05 09:28:09.208,2021-02-05 09:28:39.208,+08:34:37.31,+26:09:0.1,+02:07:50.47,144.653574,55.86396
2021-02-05 09:28:49.819,2021-02-05 09:29:19.819,+09:04:32.92,+26:09:0.1,+01:38:36.18,143.250341,60.172226
2021-02-05 09:30:10.761,2021-02-05 09:30:40.761,+09:12:1.22,+18:57:0.1,+01:32:32.3,145.327744,61.200579
2021-02-05 09:30:55.868,2021-02-05 09:31:25.868,+09:30:28.8,-02:38:59.9,+01:14:57.12,142.879693,67.911199
2021-02-05 09:31:37.840,2021-02-05 09:32:07.840,+09:03:23.8,+11:45:0.1,+01:42:39.32,144.15923,61.870545
2021-02-05 09:33:06.302,2021-02-05 09:33:36.302,+08:47:43.76,+40:33:0.1,+01:59:34.6,144.935815,63.687274
2021-02-05 09:33:59.136,2021-02-05 09:34:29.136,+09:42:51.44,+69:25:12.1,+01:04:54.13,116.739402,67.742883
2021-02-05 09:34:46.162,2021-02-05 09:35:16.162,+11:19:59.88,+87:23:59.9,-00:32:47.67,95.367926,58.751317
2021-02-05 09:35:27.243,2021-02-05 09:35:57.243,+11:59:60,+76:32:59.9,-01:10:5.07,93.055357,61.211227
2021-02-05 09:36:07.913,2021-02-05 09:36:37.913,+11:59:60,+69:20:59.9,-01:09:23.52,104.335668,59.608564
2021-02-05 09:36:51.920,2021-02-05 09:37:21.920,+13:08:34.44,+69:20:59.9,-02:16:51.34,96.500974,45.950761
2021-02-05 09:37:32.428,2021-02-05 09:38:02.428,+12:53:20.04,+62:08:59.9,-02:01:5.02,109.445372,48.304863
2021-02-05 09:41:03.146,2021-02-05 09:41:33.146,+11:58:0.12,+11:44:59.9,-01:02:25,135.211309,58.156307
2021-02-05 09:41:43.736,2021-02-05 09:42:13.736,+11:54:15.84,+04:32:59.9,-00:58:0.66,133.270388,61.385437
2021-02-05 09:42:25.677,2021-02-05 09:42:55.677,+11:38:18.24,-09:51:0.1,-00:41:20.49,132.428446,68.867644
2021-02-05 09:43:17.336,2021-02-05 09:43:47.336,+09:37:25.82,+04:33:0.1,+01:20:22.05,148.770662,66.455059
2021-02-05 09:43:59.044,2021-02-05 09:44:29.044,+09:40:13.98,+18:57:0.1,+01:18:11.75,153.766628,61.522424
2021-02-05 09:44:40.713,2021-02-05 09:45:10.713,+09:10:3.79,+04:33:0.1,+01:49:7.05,146.729545,63.015433
2021-02-05 09:45:21.425,2021-02-05 09:45:51.425,+09:10:3.79,+04:33:0.1,+01:49:48.16,146.301878,62.962806
2021-02-05 09:46:01.987,2021-02-05 09:46:31.987,+08:42:41.76,+04:33:0.1,+02:17:50.13,141.877883,61.514917
2021-02-05 09:46:42.742,2021-02-05 09:47:12.742,+08:42:41.76,+04:33:0.1,+02:18:31.27,142.168,61.618971
2021-02-05 09:47:23.201,2021-02-05 09:47:53.201,+08:34:17.76,+11:45:0.1,+02:27:33.49,141.218838,58.478507
2021-02-05 09:48:05.406,2021-02-05 09:48:35.406,+09:02:7.19,-02:38:59.9,+02:00:31.59,136.848575,66.369363
2021-02-05 09:48:45.855,2021-02-05 09:49:15.855,+09:02:7.19,-02:38:59.9,+02:01:11.72,136.514984,65.745495
2021-02-05 09:49:26.527,2021-02-05 09:49:56.527,+08:48:37.87,-09:50:59.9,+02:15:24.85,126.171455,67.622322
